grid,r,phi,Z,mode
finer,10.125,0.2860517821072466,1.0163651244093463,0.01979189871248943
finer,10.175,0.27967410146123034,1.0156435206056293,0.019438834248011523
finer,10.225000000000001,0.2733949037670756,1.0149489546811616,0.019091619942153498
finer,10.275,0.2672157574050464,1.0142808522011104,0.01875020023275564
finer,10.325000000000001,0.26113798615537287,1.0136386095626568,0.018414517277746772
finer,10.375,0.2551626798966339,1.0130215986424065,0.018084511144808604
finer,10.425,0.24929070563198855,1.012429171182899,0.017760119996118904
finer,10.475000000000001,0.24352271873581796,1.0118606629080968,0.017441280267679018
finer,10.525,0.23785917432271442,1.0113153973618967,0.017127926842810007
finer,10.575000000000001,0.23230033865019803,1.0107926894673993,0.01681999321947687
finer,10.625,0.22684630047588775,1.0102918488079193,0.016517411671170542
finer,10.675,0.22149698229898396,1.0098121826335114,0.01622011340114305
finer,10.725000000000001,0.2162521514247232,1.0093529985991643,0.015928028689851523
finer,10.775,0.21111143079886474,1.0089136072427887,0.015641087035522205
finer,10.825000000000001,0.20607430956719477,1.0084933242127192,0.01535921728779571
finer,10.875,0.2011401533224502,1.0080914722557157,0.015082347774459878
finer,10.925,0.19630821400793017,1.0077073829773966,0.014810406421316653
finer,10.975000000000001,0.19157763945337664,1.0073403983877056,0.014543320865264903
finer,11.025,0.18694748252445198,1.0069898722444461,0.014281018560711721
finer,11.075000000000001,0.18241670987233133,1.0066551712081293,0.01402342687945141
finer,11.125,0.17798421027457859,1.006335675821413,0.01377047320417379
finer,11.175,0.1736488025625963,1.0060307813262848,0.013522085015782151
finer,11.225000000000001,0.16940924313457167,1.0057398983318857,0.013278189974716637
finer,11.275,0.16526423305599736,1.0054624533455174,0.013038715996490804
finer,11.325000000000001,0.16121242475256778,1.0051978891789204,0.012803591321658548
finer,11.375,0.15725242830256783,1.0049456652414108,0.012572744580435155
finer,11.425,0.1533828173378125,1.004705257730897,0.012346104852200645
finer,11.475000000000001,0.14960213456380078,1.004476159733209,0.012123601720116103
finer,11.525,0.14590889691104084,1.0042578812395593,0.011905165321083945
finer,11.575000000000001,0.1423016003305251,1.0040499490913257,0.01169072639128217
finer,11.625,0.13877872424710574,1.0038519068607308,0.011480216307500323
finer,11.675,0.13533873568507593,1.003663314675367,0.01127356712450116
finer,11.725000000000001,0.1319800930806264,1.0034837489939141,0.011070711608627598
finer,11.775,0.1287012497960424,1.0033128023398126,0.010871583267869078
finer,11.825000000000001,0.1255006573505585,1.0031500829990845,0.010676116378595476
finer,11.875,0.12237676838271763,1.0029952146879595,0.01048424600916014
finer,11.925,0.11932803935890338,1.002847836195448,0.010295908040566565
finer,11.975000000000001,0.11635293304245337,1.0027076010055163,0.010111039184386066
finer,12.025,0.11344992073742366,1.0025741769030656,0.009929576998106168
finer,12.075000000000001,0.11061748432068191,1.0024472455674873,0.009751459898081904
finer,12.125,0.10785411807556616,1.0023265021571717,0.009576627170254415
finer,12.175,0.10515833033987054,1.0022116548879738,0.009405018978793644
finer,12.225000000000001,0.10252864498041812,1.0021024246083041,0.009236576372814255
finer,12.275,0.09996360270596027,1.001998544373191,0.00907124129130636
finer,12.325000000000001,0.09746176222961285,1.0018997590193803,0.008908956566415204
finer,12.375,0.09502170129150284,1.0018058247432664,0.008749665925196905
finer,12.425,0.09264201755176478,1.0017165086832123,0.00859331398997002
finer,12.475000000000001,0.09032132936349524,1.0016315885075977,0.00843984627737621
finer,12.525,0.08805827643475153,1.0015508520097318,0.008289209196256449
finer,12.575000000000001,0.0858515203881694,1.001474096710592,0.008141350044443052
finer,12.625,0.08369974522627661,1.0014011294701888,0.007996217004561556
finer,12.675,0.08160165771009668,1.001331766108207,0.007853759138930763
finer,12.725000000000001,0.07955598765817196,1.0012658310344535,0.007713926383643649
finer,12.775,0.07756148817268622,1.0012031568895123,0.007576669541906464
finer,12.825000000000001,0.07561693579893887,1.0011435841959242,0.007441940276708307
finer,12.875,0.07372113062401178,1.0010869610200965,0.00730969110288869
finer,12.925,0.0718728963200789,1.0010331426450874,0.007179875378666
finer,12.975000000000001,0.07007108013743735,1.0009819912543254,0.007052447296685384
finer,13.025,0.06831455285198577,1.0009333756262733,0.0069273618746405995
finer,13.075000000000001,0.06660220867154198,1.0008871708399856,0.006804574945520391
finer,13.125,0.06493296510507682,1.0008432579914674,0.006684043147526419
finer,13.175,0.06330576279864351,1.0008015239207035,0.006565723913706223
finer,13.225000000000001,0.0617195653415024,1.0007618609491888,0.006449575461341574
finer,13.275,0.06017335904567688,1.000724166627768,0.006335556781129423
finer,13.325000000000001,0.05866615270193077,1.0006883434945693,0.006223627626189904
finer,13.375,0.057196977314924576,1.0006542988427929,0.006113748500933102
finer,13.425,0.055764885820092445,1.0006219444981055,0.006005880649813826
finer,13.475000000000001,0.05436895278457858,1.0005911966053784,0.005899986046001265
finer,13.525,0.05300827409438305,1.000561975424493,0.005796027379988245
finer,13.575000000000001,0.051681966629690455,1.0005342051349424,0.005693968048162673
finer,13.625,0.050389167930190555,1.0005078136489394,0.005593772141361959
finer,13.675,0.049129035852047274,1.0004827324327503,0.005495404433429305
finer,13.725000000000001,0.04790074821802998,1.0004588963359695,0.0053988303697891805
finer,13.775,0.04670350246218915,1.000436243428447,0.005304016056057692
finer,13.825000000000001,0.04553651527033569,1.0004147148445932,0.005210928246702123
finer,13.875,0.04439902221747001,1.0003942546347735,0.005119534333762621
finer,13.925,0.04329027740320093,1.0003748096235292,0.005029802335647717
finer,13.975000000000001,0.04220955308609795,1.0003563292743456,0.004941700886014223
finer,14.025,0.04115613931782953,1.0003387655607097,0.004855199222740982
finer,14.075000000000001,0.0401293435778574,1.0003220728431979,0.004770267177004956
finer,14.125,0.03912849040937983,1.0003062077523435,0.004686875162467213
finer,14.175,0.03815292105714568,1.0002911290770387,0.004604994164575507
finer,14.225000000000001,0.03720199310769641,1.000276797658237,0.004524595729989387
finer,14.275,0.036275080132532396,1.0002631762877243,0.004445651956133036
finer,14.325000000000001,0.03537157133464509,1.0002502296117364,0.004368135480880344
finer,14.375,0.03449087119880553,1.0002379240392105,0.004292019472376134
finer,14.425,0.033632399145953056,1.0002262276544625,0.004217277618996874
finer,14.475000000000001,0.03279558919198542,1.00021511013409,0.00414388411945368
finer,14.525,0.031979889611212065,1.0002045426679091,0.0040718136730399585
finer,14.575000000000001,0.03118476260469652,1.0001944978837423,0.004001041470025546
finer,14.625,0.03040968397368127,1.000184949775876,0.00393154318219887
finer,14.675,0.02965414279825807,1.0001758736370199,0.003863294953558177
finer,14.725000000000001,0.028917641121419577,1.0001672459936055,0.003796273391152679
finer,14.775,0.028199693638603356,1.0001590445442623,0.0037304555560740095
finer,14.825000000000001,0.02749982739281631,1.0001512481013268,0.003665818954598203
finer,14.875,0.02681758147540742,1.000143836535238,0.0036023415294781144
finer,14.925,0.02615250673253761,1.0001367907216792,0.003540001651385946
finer,14.975000000000001,0.02550416547737898,1.0001300924913394,0.0034787781105053857
finer,15.025,0.024872131208060116,1.0001237245821661,0.003418650108272605
finer,15.075000000000001,0.02425598833136056,1.0001176705939863,0.00335959724926525
finer,15.125,0.023655331892145054,1.0001119149453854,0.003301599533238375
finer,15.175,0.02306976730851709,1.0001064428327338,0.0032446373473061147
finer,15.225000000000001,0.022498910112661245,1.0001012401912515,0.0031886914582678074
finer,15.275,0.021942385697334966,1.0000962936580182,0.0031337430050771215
finer,15.325000000000001,0.02139982906796252,1.0000915905368275,0.0030797734914526772
finer,15.375,0.0208708846002768,1.0000871187647997,0.0030267647786285487
finer,15.425,0.020355205803448528,1.00008286688066,0.0029746990782429654
finer,15.475000000000001,0.019852455088636936,1.0000788239946092,0.002923558945363447
finer,15.525,0.019362303542891215,1.0000749797596975,0.0028733272716465726
finer,15.575000000000001,0.018884430708328057,1.0000713243446355,0.0028239872786305193
finer,15.625,0.018418524366506938,1.000067848407968,0.0027755225111584644
finer,15.675,0.017964280327921817,1.00006454307354,0.0027279168309309217
finer,15.725000000000001,0.01752140222652552,1.0000613999071968,0.002681154410185041
finer,15.775,0.017089601319200773,1.0000584108946498,0.0026352197254988904
finer,15.825000000000001,0.016668596290090352,1.0000555684204564,0.0025900975517186993
finer,15.875,0.01625811305969742,1.0000528652480525,0.0025457729560070716
finer,15.925,0.01585788459866604,1.000050294500789,0.0025022312920101176
finer,15.975000000000001,0.015467650746151258,1.000047849643921,0.002459458194141504
finer,16.025000000000002,0.015087158032687663,1.0000455244675006,0.002417439571981367
finer,16.075,0.01471615950746508,1.0000433130701298,0.0023761616047880962
finer,16.125,0.01435441456992012,1.000041209843529,0.002335610736120927
finer,16.175,0.014001688805552586,1.0000392094578816,0.0022957736685713867
finer,16.225,0.013657753825875899,1.0000373068479136,0.002256637358601556
finer,16.275000000000002,0.013322387112411519,1.0000354971996746,0.002218189011487185
finer,16.325,0.012995371864637785,1.00003377593798,0.002180416076363688
finer,16.375,0.012676496851804562,1.0000321387144868,0.0021433062413730762
finer,16.425,0.012365556268525894,1.000030581396366,0.0021068474289098974
finer,16.475,0.01206234959406389,1.000029100055546,0.002071027790964262
finer,16.525000000000002,0.011766681455218168,1.0000276909584938,0.002035835704560092
finer,16.575,0.01147836149273636,1.0000263505565117,0.0020012597672867116
finer,16.625,0.011197204231162342,1.000025075476519,0.0019672887929219466
finer,16.675,0.010923028952040205,1.0000238625122975,0.0019339118071449253
finer,16.725,0.010655659570393258,1.000022708616176,0.0019011180433367806
finer,16.775000000000002,0.010394924514398707,1.000021610891132,0.001868896938467499
finer,16.825,0.010140656608180086,1.000020566583289,0.0018372381290671803
finer,16.875,0.009892692957640883,1.0000195730747907,0.0018061314472799974
finer,16.925,0.009650874839264306,1.0000186278770327,0.001775566916999177
finer,16.975,0.009415047591805472,1.000017728624231,0.0017455347500813497
finer,17.025000000000002,0.009185060510803889,1.0000168730673173,0.0017160253426386366
finer,17.075,0.008960766745845465,1.0000160590681346,0.0016870292714068853
finer,17.125,0.00874202320050477,1.0000152845939276,0.0016585372901884799
finer,17.175,0.008528690434899813,1.000014547712107,0.0016305403263681794
finer,17.225,0.008320632570792873,1.0000138465852757,0.0016030294775004833
finer,17.275000000000002,0.008117717199172621,1.0000131794665053,0.0015759960079670212
finer,17.325,0.007919815290253979,1.0000125446948462,0.001549431345702524
finer,17.375,0.007726801105833712,1.000011940691066,0.0015233270789879352
finer,17.425,0.007538552113941193,1.000011365953595,0.0014976749533092625
finer,17.475,0.007354948905725051,1.0000108190546813,0.0014724668682807964
finer,17.525000000000002,0.007175875114517925,1.0000102986367319,0.0014476948746313374
finer,17.575,0.007001217337022818,1.00000980340884,0.0014233511712521203
finer,17.625,0.006830865056565967,1.0000093321434842,0.001399428102305125
finer,17.675,0.0066647105683624,1.000008883673392,0.0013759181543905135
finer,17.725,0.0065026489067416746,1.0000084568885608,0.0013528139537719451
finer,17.775000000000002,0.006344577774282622,1.0000080507334268,0.0013301082636585442
finer,17.825,0.006190397472807093,1.0000076642041742,0.0013077939815423318
finer,17.875,0.006040010836184011,1.0000072963461804,0.0012858641365899445
finer,17.925,0.005893323164896222,1.0000069462515853,0.0012643118870875013
finer,17.975,0.005750242162323813,1.0000066130569851,0.0012431305179374853
finer,18.025000000000002,0.005610677872698743,1.0000062959412381,0.0012223134382065503
finer,18.075,0.005474542620686791,1.0000059941233812,0.0012018541787231667
finer,18.125,0.00534175095255391,1.0000057068606478,0.0011817463897240623
finer,18.175,0.0052122195788752105,1.0000054334465878,0.0011619838385484177
finer,18.225,0.005085867318745819,1.0000051732092767,0.0011425604073788081
finer,18.275000000000002,0.00496261504545396,1.000004925509618,0.0011234700910279095
finer,18.325,0.004842385633577597,1.0000046897397248,0.0011047069947699925
finer,18.375,0.0047251039074669675,1.0000044653213873,0.001086265332216264
finer,18.425,0.004610696591076365,1.000004251704611,0.0010681394232331229
finer,18.475,0.00449909225910942,1.0000040483662311,0.0010503236919024318
finer,18.525000000000002,0.004390221289443114,1.000003854808594,0.0010328126645229108
finer,18.575,0.004284015816796644,1.0000036705583037,0.0010156009676517879
finer,18.625,0.004180409687612149,1.0000034951650312,0.0009986833261858544
finer,18.675,0.004079338416115192,1.0000033282003826,0.0009820545614810977
finer,18.725,0.003980739141523709,1.0000031692568225,0.0009657095895100939
finer,18.775000000000002,0.003884550586374997,1.0000030179466517,0.0009496434190563695
finer,18.825,0.0037907130159410838,1.0000028739010338,0.0009338511499449502
finer,18.875,0.0036991681987036335,1.0000027367690725,0.0009183279713083353
finer,18.925,0.003609859367860301,1.0000026062169312,0.0009030691598871578
finer,18.975,0.0035227311838351713,1.0000024819269988,0.0008880700783647922
finer,19.025000000000002,0.003437729697766698,1.000002363597095,0.000873326173735209
finer,19.075,0.0033548023159472003,1.0000022509397157,0.000858832975703368
finer,19.125,0.0032738977651887136,1.0000021436813153,0.0008445860951174721
finer,19.175,0.00319496605909066,1.0000020415616238,0.0008305812224324179
finer,19.225,0.003117958465185423,1.0000019443329982,0.0008168141262037857
finer,19.275000000000002,0.003042827472938589,1.000001851759806,0.0008032806516117305
finer,19.325000000000003,0.0029695267625812257,1.0000017636178387,0.0007899767190141517
finer,19.375,0.0028980111747521605,1.0000016796937539,0.0007768983225285299
finer,19.425,0.0028282366809288277,1.0000015997845446,0.00076404152864183
finer,19.475,0.002760160354625829,1.0000015236970365,0.0007514024748478926
finer,19.525000000000002,0.0026937403433408835,1.0000014512474074,0.0007389773683117348
finer,19.575000000000003,0.0026289358412284274,1.0000013822607314,0.000726762484560203
finer,19.625,0.002565707062481618,1.0000013165705461,0.000714754166198433
finer,19.675,0.0025040152154040276,1.0000012540184398,0.0007029488216515795
finer,19.725,0.002443822477152822,1.00000119445366,0.000691342923931289
finer,19.775000000000002,0.0023850919691356886,1.0000011377327402,0.0006799330094264112
finer,19.825000000000003,0.00232778773304426,1.000001083719146,0.0006687156767174386
finer,19.875,0.0022718747075072586,1.0000010322829374,0.0006576875854141909
finer,19.925,0.0022173187053470063,1.0000009833004482,0.0006468454550162582
finer,19.975,0.002164086391423415,1.000000936653982,0.0006361860637957424
finest,0.0125,0.7426159166190324,1.1102956799231851,0.11239386103261009
finest,0.0625,0.7426156512921941,1.1102956011088259,0.11238823248989131
finest,0.1125,0.7426150316377245,1.1102954170428596,0.11237509989283402
finest,0.1625,0.7426140563137724,1.110295127326959,0.11235446484765536
finest,0.21250000000000002,0.7426127232076609,1.1102947313339797,0.11232632987820901
finest,0.2625,0.7426110294304693,1.1102942282063561,0.11229069842571637
finest,0.3125,0.7426089713096238,1.1102936168539075,0.11224757484839983
finest,0.36250000000000004,0.7426065443794744,1.1102928959510447,0.1121969644210193
finest,0.41250000000000003,0.7426037433698367,1.1102920639333789,0.11213887333431206
finest,0.4625,0.7426005621924601,1.1102911189937115,0.11207330869433674
finest,0.5125000000000001,0.742596993925393,1.110290059077406,0.11200027852172033
finest,0.5625,0.7425930307951956,1.1102888818771188,0.11191979175081222
finest,0.6125,0.7425886641569556,1.1102875848268823,0.11183185822874266
finest,0.6625000000000001,0.7425838844720515,1.1102861650955202,0.11173648871438839
finest,0.7125,0.7425786812836,1.110284619579378,0.11163369487724664
finest,0.7625000000000001,0.7425730431895228,1.1102829448943499,0.11152348929621696
finest,0.8125,0.7425669578131585,1.1102811373671777,0.11140588545829334
finest,0.8625,0.7425604117713384,1.1102791930260039,0.111280897757168
finest,0.9125000000000001,0.7425533906398386,1.110277107590144,0.11114854149174687
finest,0.9625,0.7425458789161153,1.1102748764590613,0.11100883286458017
finest,1.0125,0.7425378599792196,1.1102724947005038,0.11086178898020754
finest,1.0625,0.7425293160467821,1.1102699570377803,0.11070742784342139
finest,1.1125,0.7425202281289521,1.1102672578361341,0.1105457683574485
finest,1.1625,0.7425105759791624,1.1102643910881815,0.1103768303220531
finest,1.2125000000000001,0.7425003380415861,1.1102613503983738,0.11020063443156283
finest,1.2625000000000002,0.7424894913951441,1.110258128966444,0.11001720227281957
finest,1.3125,0.7424780116939065,1.1102547195697874,0.1098265563230582
finest,1.3625,0.7424658731037295,1.1102511145447367,0.10962871994771378
finest,1.4125,0.7424530482349518,1.1102473057666744,0.1094237173981623
finest,1.4625000000000001,0.7424395080709701,1.1102432846289327,0.10921157380939553
finest,1.5125000000000002,0.7424252218924975,1.110239042020425,0.1089923151976335
finest,1.5625,0.7424101571973003,1.1102345683019441,0.10876596845787732
finest,1.6125,0.7423942796151941,1.1102298532810726,0.1085325613614055
finest,1.6625,0.7423775528180715,1.1102248861856296,0.10829212255321713
finest,1.7125000000000001,0.742359938424715,1.1102196556355892,0.10804468154942479
finest,1.7625000000000002,0.7423413959001407,1.110214149613394,0.10779026873460067
finest,1.8125,0.7423218824491994,1.1102083554325846,0.10752891535908021
finest,1.8625,0.7423013529041508,1.1102022597046666,0.10726065353622559
finest,1.9125,0.7422797596059076,1.1101958483041208,0.10698551623965528
finest,1.9625000000000001,0.7422570522786318,1.1101891063314726,0.10670353730044095
finest,2.0125,0.742233177897349,1.1101820180743196,0.10641475140427857
finest,2.0625,0.7422080805482262,1.1101745669662164,0.10611919408863671
finest,2.1125000000000003,0.7421817012811435,1.1101667355433145,0.105816901739887
finest,2.1625,0.7421539779541694,1.1101585053986396,0.10550791159042187
finest,2.2125,0.7421248450695264,1.1101498571338937,0.10519226171576411
finest,2.2625,0.742094233600619,1.110140770308658,0.10486999103167396
finest,2.3125,0.742062070809669,1.1101312233868668,0.10454113929125895
finest,2.3625000000000003,0.7420282800554818,1.1101211936804194,0.10420574708209213
finest,2.4125,0.7419927805908457,1.110110657289787,0.10386385582334452
finest,2.4625000000000004,0.7419554873490392,1.11009958904147,0.1035155077629378
finest,2.5125,0.7419163107188982,1.1100879624221482,0.10316074597472412
finest,2.5625,0.7418751563078672,1.1100757495093645,0.10279961435569893
finest,2.6125000000000003,0.7418319246924312,1.1100629208985753,0.10243215762325356
finest,2.6625,0.7417865111553008,1.1100494456263907,0.1020584213124756
finest,2.7125000000000004,0.7417388054086859,1.1100352910898208,0.10167845177350274
finest,2.7625,0.7416886913029744,1.1100204229613437,0.10129229616893945
finest,2.8125,0.741636046520091,1.11000480509959,0.10090000247134315
finest,2.8625000000000003,0.7415807422507878,1.1099883994554458,0.10050161946078795
finest,2.9125,0.741522642855082,1.109971165973357,0.10009719672251545
finest,2.9625000000000004,0.7414616055050217,1.1099530624876168,0.09968678464467948
finest,3.0125,0.7413974798089346,1.1099340446134078,0.09927043441619546
finest,3.0625,0.7413301074162693,1.1099140656323634,0.09884819802470296
finest,3.1125000000000003,0.7412593216021136,1.109893076372405,0.09842012825465037
finest,3.1625,0.7411849468304362,1.1098710250816073,0.09798627868551261
finest,3.2125000000000004,0.7411067982950603,1.109847857295831,0.09754670369015135
finest,3.2625,0.7410246814373477,1.1098235156998646,0.09710145843332865
finest,3.3125,0.7409383914395333,1.1097979399818005,0.09665059887038412
finest,3.3625000000000003,0.7408477126926192,1.109771066680377,0.09619418174608782
finest,3.4125,0.7407524182377003,1.1097428290250002,0.09573226459367956
finest,3.4625000000000004,0.7406522691795628,1.109713156768167,0.09526490573410581
finest,3.5125,0.7405470140713691,1.109681976010004,0.09479216427546784
finest,3.5625,0.7404363882692075,1.1096492090146297,0.09431410011269198
finest,3.6125000000000003,0.7403201132552631,1.109614774018057,0.09383077392743563
finest,3.6625,0.7401978959283424,1.109578585027349,0.09334224718824179
finest,3.7125000000000004,0.7400694278604593,1.1095405516107415,0.09284858215095483
finest,3.7625,0.7399343845181825,1.1095005786784604,0.09234984185941268
finest,3.8125,0.7397924244474211,1.1094585662539587,0.09184609014642711
finest,3.8625000000000003,0.739643188420334,1.1094144092353195,0.09133739163506847
finest,3.9125,0.739486298543036,1.109367997146576,0.09082381174026784
finest,3.9625000000000004,0.7393213573227927,1.1093192138787233,0.09030541667075194
finest,4.0125,0.7391479466934087,1.1092679374202163,0.08978227343132562
finest,4.0625,0.7389656269975439,1.1092140395767747,0.0892544498255167
finest,4.1125,0.7387739359247294,1.1091573856803432,0.08872201445859944
finest,4.1625000000000005,0.7385723874039128,1.1090978342871032,0.08818503674101034
finest,4.2125,0.7383604704494232,1.1090352368644587,0.08764358689217391
finest,4.2625,0.7381376479593347,1.1089694374669876,0.08709773594475205
finest,4.3125,0.7379033554653119,1.1089002724013932,0.08654755574933397
finest,4.3625,0.7376569998331406,1.108827569880566,0.08599311897958174
finest,4.4125000000000005,0.7373979579132967,1.10875114966694,0.08543449913784697
finest,4.4625,0.7371255751410826,1.1086708227054143,0.0848717705612737
finest,4.5125,0.7368391640860591,1.1085863907462086,0.08430500842840269
finest,4.5625,0.7365380029507383,1.1084976459581324,0.0837342887662925
finest,4.6125,0.7362213340187752,1.108404370532877,0.08315968845817033
finest,4.6625000000000005,0.7358883620532013,1.1083063362810688,0.08258128525162754
finest,4.7125,0.7355382526456012,1.108203304220989,0.08199915776737259
finest,4.7625,0.735170130517527,1.1080950241610314,0.08141338550855352
finest,4.8125,0.7347830777759023,1.1079812342771655,0.08082404887066166
finest,4.862500000000001,0.7343761321246697,1.107861660686878,0.08023122915202674
finest,4.9125000000000005,0.733948285035504,1.1077360170213115,0.07963500856491244
finest,4.9625,0.733498479881046,1.107604003997561,0.07903547024722023
finest,5.0125,0.733025610034813,1.107465308993382,0.07843269827480709
finest,5.0625,0.7325285169427213,1.1073196056268606,0.0778267776744212
finest,5.112500000000001,0.7320059881720119,1.1071665533439368,0.0772177944372575
finest,5.1625000000000005,0.7314567554443168,1.1070057970170253,0.07660583553313248
finest,5.2125,0.730879492660633,1.1068369665583728,0.07599098892527462
finest,5.2625,0.7302728139271055,1.1066596765522025,0.07537334358572405
finest,5.3125,0.7296352715917429,1.1064735259101512,0.07475298951133137
finest,5.362500000000001,0.7289653543035236,1.1062780975549724,0.0741300177403417
finest,5.4125000000000005,0.7282614851067888,1.1060729581379891,0.07350452036954554
finest,5.4625,0.7275220195853559,1.105857657796311,0.07287659057197336
finest,5.5125,0.7267452440724542,1.1056317299563863,0.07224632261510582
finest,5.5625,0.7259293739443317,1.105394691191042,0.07161381187956438
finest,5.612500000000001,0.725072552017263,1.1051460411377654,0.07097915487824068
finest,5.6625000000000005,0.7241728470696583,1.104885262486595,0.07034244927581967
finest,5.7125,0.7232282525130331,1.1046118210466112,0.0697037939086486
finest,5.7625,0.7222366852377641,1.1043251659006466,0.06906328880485327
finest,5.8125,0.7211959846617759,1.1040247296584538,0.06842103520467101
finest,5.862500000000001,0.720103912012589,1.103709928819167,0.06777713558089232
finest,5.9125000000000005,0.7189581498754846,1.1033801642544758,0.0671316936593194
finest,5.9625,0.7177563020428658,1.10303482182445,0.0664848144391353
finest,6.0125,0.7164958937022189,1.1026732731384283,0.06583660421306396
finest,6.0625,0.7151743720023244,1.1022948764737839,0.06518717058718476
finest,6.112500000000001,0.713789107039532,1.1018989778656585,0.06453662250025348
finest,6.1625000000000005,0.7123373933079266,1.1014849123809463,0.06388507024236321
finest,6.2125,0.710816451659017,1.1010520055898232,0.0632326254727625
finest,6.2625,0.7092234318181291,1.100599575247977,0.06257940123662904
finest,6.3125,0.7075554155058842,1.100126933202341,0.06192551198057933
finest,6.362500000000001,0.705809420213945,1.099633387532549,0.061271073566672676
finest,6.4125000000000005,0.7039824036845035,1.0991182449394823,0.06061620328464721
finest,6.4625,0.7020712691426937,1.0985808133911266,0.05996101986210463
finest,6.5125,0.700072871330141,1.0980204050344855,0.05930564347233652
finest,6.5625,0.6979840233860947,1.097436339380448,0.058650195739461376
finest,6.612500000000001,0.695801504619952,1.0968279467662778,0.05799479974051956
finest,6.6625000000000005,0.6935220692153451,1.0961945720977468,0.05733958000414761
finest,6.7125,0.6911424559012396,1.0955355788698393,0.056684662505431346
finest,6.7625,0.6886593986195921,1.0948503534614196,0.056030174656514255
finest,6.8125,0.6860696382119345,1.0941383096952508,0.055376245292514725
finest,6.862500000000001,0.6833699351387313,1.0933988936503027,0.054723004652285745
finest,6.9125000000000005,0.6805570832354503,1.0926315887083886,0.054070584353533215
finest,6.9625,0.6776279244979235,1.0918359208118726,0.05341911736179198
finest,7.0125,0.6745793648768095,1.09101146390352,0.05276873795274686
finest,7.0625,0.671408391046764,1.090157845513601,0.05211958166737786
finest,7.112500000000001,0.6681120881004058,1.089274752453177,0.05147178525940431
finest,7.1625000000000005,0.6646876581004035,1.0883619365661998,0.0508254866345055
finest,7.2125,0.6611324394051771,1.087419220486768,0.050180824780803615
finest,7.2625,0.6574439266650266,1.0864465033417459,0.049537939690110215
finest,7.3125,0.6536197913662136,1.0854437663331225,0.04889697226946187
finest,7.362500000000001,0.6496579027809625,1.0844110781291516,0.048258064242503874
finest,7.4125000000000005,0.6455563491618913,1.0833485999886459,0.04762135804032278
finest,7.4625,0.6413134590004483,1.082256590539024,0.04698699668138172
finest,7.5125,0.6369278221509812,1.0811354101259985,0.04635512364027678
finest,7.5625,0.6323983106056307,1.0799855246513712,0.04572588270510767
finest,7.612500000000001,0.6277240986908231,1.0788075088154412,0.0450994178233419
finest,7.6625000000000005,0.6229046824443025,1.0776020486822075,0.04447587293615011
finest,7.7125,0.6179398979229233,1.0763699434889986,0.043855391801298535
finest,7.7625,0.6128299381863317,1.0751121066274927,0.043238117804803446
finest,7.8125,0.6075753687006823,1.073829565730354,0.04262419376168074
finest,7.862500000000001,0.6021771409100536,1.0725234618069213,0.04201376170626011
finest,7.9125000000000005,0.5966366037315936,1.071195047382474,0.041406962672675074
finest,7.9625,0.5909555127438232,1.069845683608463,0.04080393646628683
finest,8.012500000000001,0.5851360368560827,1.0684768363255286,0.0402048214269487
finest,8.0625,0.5791807622707353,1.067090071076902,0.03960975418516463
finest,8.1125,0.5730926935782776,1.0656870470865611,0.03901886941234023
finest,8.1625,0.5668752518585757,1.0642695102339448,0.03843229956646123
finest,8.2125,0.5605322696985389,1.062839285074679,0.03785017463466214
finest,8.262500000000001,0.5540679830770104,1.0613982659742052,0.03727262187426209
finest,8.3125,0.5474870201106923,1.059948407437937,0.03669976555394387
finest,8.3625,0.540794386699625,1.0584917137371648,0.03613172669683104
finest,8.4125,0.5339954491561288,1.0570302279438912,0.03556862282727655
finest,8.4625,0.5270959139460925,1.0555660204997332,0.03501056772321104
finest,8.512500000000001,0.5201018047150465,1.0541011774535698,0.03445767117590723
finest,8.5625,0.5130194368124693,1.0526377885094766,0.033910038759000644
finest,8.6125,0.5058553895652743,1.051177935030447,0.033367771608561
finest,8.6625,0.49861647658449015,1.0497236781443062,0.03283096621593811
finest,8.7125,0.4913097144169686,1.0482770470960967,0.03229971423500845
finest,8.762500000000001,0.48394228987591825,1.0468400279860695,0.03177410230532491
finest,8.8125,0.47652152639966816,1.0454145530244539,0.031254211892527715
finest,8.8625,0.46905484979706075,1.0440024904236287,0.030740119147208627
finest,8.9125,0.461549753740151,1.0426056350355188,0.030231894783237772
finest,8.9625,0.454013765360561,1.041225699827375,0.02972960397636614
finest,9.012500000000001,0.446454411295198,1.0398643082729884,0.02923330628371044
finest,9.0625,0.4388791845105414,1.0385229877193276,0.028743055584514864
finest,9.1125,0.431295512212946,1.0372031637710055,0.028258900042370073
finest,9.1625,0.42371072512610575,1.035906155717378,0.027780882088858223
finest,9.2125,0.4161320283867964,1.034633173009862,0.027309038428385463
finest,9.262500000000001,0.4085664742771108,1.0333853127806458,0.026843400063767595
finest,9.3125,0.40102093697651686,1.0321635583787048,0.026383992341948666
finest,9.3625,0.3935020894810842,1.0309687788851958,0.025930835019063556
finest,9.4125,0.38601638280097733,1.02980172955815,0.0254839423439032
finest,9.4625,0.37857002751159624,1.0286630531460261,0.02504332315870743
finest,9.512500000000001,0.37116897769927665,1.0275532820012652,0.02460898101609782
finest,9.5625,0.36381891730983124,1.0264728409184996,0.024180914310870768
finest,9.6125,0.3565252488779693,1.0254220506174996,0.023759116425299653
