preparation,time,local_chi,mode_coordinate,mode_momentum,mode_energy_fraction,charge_fraction,charge_balance_fraction,total_energy,outer_energy_sink,core_peak
fine,185.6,0.0003550212628178405,0.00035502886318286776,-0.0003858540187228821,0.9999706427798918,0.9999999999281909,-7.990274358190743e-16,2616.3292227271095,7.248858720876721e-07,0.7426174155209088
fine,186.4,3.2739829156718294e-05,3.274158785717554e-05,-0.0004125210178469985,0.9999681699605651,0.9999999999253522,-7.990274358190743e-16,2616.3292236614966,7.340287911599408e-07,0.7426189090900804
fine,187.20000000000002,-0.00029307858959000226,-0.0002930832734668773,-0.00039461746794341063,0.999970619813644,0.9999999999225063,-9.588329229828893e-16,2616.329226715571,7.460784991330971e-07,0.7426150192411769
fine,188.0,-0.0005872326841189485,-0.0005872423967218921,-0.0003340781495508261,0.9999788614700575,0.9999999999196524,-6.392219486552595e-16,2616.3292264435827,7.552341026900215e-07,0.7426129001989591
fine,188.8,-0.0008179419025411966,-0.0008179536772265619,-0.00023744330126352156,0.9999872751951253,0.9999999999167735,-7.990274358190743e-16,2616.3292233366947,7.625734782168238e-07,0.7426153624439987
fine,189.6,-0.0009602774729143566,-0.0009602895834835033,-0.0001151533907751475,0.9999922872816369,0.9999999999138797,-3.1961097432762974e-16,2616.3292229081194,7.734080454221965e-07,0.7426154136343932
fine,190.4,-0.000998858441778153,-0.0009988714324393984,1.9577633245255487e-05,0.9999939626119421,0.9999999999109834,-7.990274358190743e-16,2616.329225874748,7.849082022488557e-07,0.742612683974103
fine,191.20000000000002,-0.0009295180820999898,-0.0009295314160320013,0.00015219247857860168,0.9999897195359498,0.9999999999080744,-3.1961097432762974e-16,2616.3292269242,7.927993588271016e-07,0.7426133943062875
fine,192.0,-0.0007597508159959039,-0.0007597615602942447,0.0002683642331671528,0.9999816254098034,0.9999999999051451,-6.392219486552595e-16,2616.3292241601675,8.012546876320278e-07,0.7426157205335656
fine,192.8,-0.0005078983667254553,-0.0005079038941029682,0.0003555415675853158,0.9999749802220292,0.9999999999022109,-4.794164614914446e-16,2616.3292224641796,8.131066695198233e-07,0.742615558023358
fine,193.6,-0.00020117034847248947,-0.0002011699287358253,0.00040430453463319093,0.9999702841466411,0.9999999998992738,-6.392219486552595e-16,2616.329224832743,8.233379357391682e-07,0.7426151680884981
fine,194.4,0.00012729451003707647,0.00012729929453437965,0.00040938459482349005,0.9999696719553057,0.9999999998963214,-7.990274358190743e-16,2616.329227053943,8.307729466745526e-07,0.7426147689415262
fine,195.20000000000002,0.0004420091140869295,0.00044201466457163564,0.0003702332452463991,0.9999750758398432,0.9999999998933573,-6.392219486552595e-16,2616.3292251684093,8.40716119382909e-07,0.7426154481847368
fine,196.0,0.0007089686547151497,0.000708972980696264,0.00029107995580122974,0.9999819913093293,0.9999999998903935,-9.588329229828893e-16,2616.329222505091,8.526332874326776e-07,0.7426185849231068
fine,196.8,0.0008993249237603283,0.0008993305636209778,0.00018047687859374162,0.9999881703709186,0.9999999998874247,-1.1186384101467041e-15,2616.329223804709,8.614721320666978e-07,0.742617608082147
fine,197.6,0.0009925095664529153,0.0009925206243760825,5.037519079037042e-05,0.9999929128800629,0.9999999998844424,-9.588329229828893e-16,2616.329226756028,8.693413957834694e-07,0.7426129435011839
fine,198.4,0.0009784587998758708,0.0009784752304733892,-8.516870729833001e-05,0.9999920742006635,0.9999999998814555,-9.588329229828893e-16,2616.3292260615444,8.805482176983216e-07,0.7426127176185972
fine,199.20000000000002,0.0008586951626998119,0.0008587117334829168,-0.0002115114926332228,0.999986687727724,0.9999999998784719,-6.392219486552595e-16,2616.3292229458266,8.916741445494221e-07,0.7426142344876695
fine,200.0,0.00064615779225544,0.0006461691654348222,-0.000315002257204711,0.9999803840551011,0.9999999998754808,-1.1186384101467041e-15,2616.329222979806,8.995382139055376e-07,0.7426130414296122
fine,200.8,0.0003638070392682468,0.0003638115479832146,-0.0003844583460653771,0.9999732757526494,0.999999999872481,-4.794164614914446e-16,2616.3292260650874,9.08472515629286e-07,0.742612473664419
fine,201.6,4.214746512361651e-05,4.2146344816998345e-05,-0.0004123757656099541,0.9999691565657439,0.9999999998694822,-7.990274358190743e-16,2616.329226674012,9.202744848128536e-07,0.7426139980490548
fine,202.4,-0.0002840679220600935,-0.0002840724740805312,-0.00039573859283125547,0.9999712020357675,0.9999999998664868,-6.392219486552595e-16,2616.329223748024,9.301414609791104e-07,0.7426164225670063
fine,203.20000000000002,-0.0005795917479003241,-0.0005795988431030905,-0.0003363438860887555,0.9999763724808017,0.999999999863484,-4.794164614914446e-16,2616.3292224599513,9.377556868620872e-07,0.7426184435863277
fine,204.0,-0.0008124919435164383,-0.0008125026882989586,-0.00024060927482598478,0.9999837283461166,0.9999999998604768,-6.392219486552595e-16,2616.329225027639,9.479151492815192e-07,0.7426177305258194
fine,204.8,-0.0009576063701252215,-0.000957620557188942,-0.00011887910961491153,0.9999915014474858,0.9999999998574768,-4.794164614914446e-16,2616.3292268845307,9.59500224461108e-07,0.7426151179433312
fine,205.6,-0.0009992596880626212,-0.0009992737683423966,1.5695263960436206e-05,0.9999940545635261,0.9999999998544774,-9.588329229828893e-16,2616.329224698863,9.681416807724073e-07,0.7426148280932011
fine,206.4,-0.0009329508806294026,-0.0009329614076219984,0.00014857490503048098,0.9999913576072368,0.9999999998514723,-7.990274358190743e-16,2616.3292222636987,9.762124873193542e-07,0.74261672704203
fine,207.20000000000002,-0.000765840850279587,-0.0007658475658175068,0.00026540200727925557,0.9999854336168168,0.9999999998484703,-6.392219486552595e-16,2616.329223902676,9.872892065921875e-07,0.742615299583483
fine,208.0,-0.0005159837273177457,-0.0005159882943480741,0.00035355318662593535,0.9999763140392546,0.9999999998454772,-7.990274358190743e-16,2616.3292267209326,9.980167389630396e-07,0.7426114510651003
fine,208.8,-0.00021037612007879903,-0.0002103798264028944,0.00040350496083283203,0.9999692494558783,0.9999999998424829,-7.990274358190743e-16,2616.329225653082,1.0058602097194054e-06,0.7426130200193369
fine,209.6,0.00011796113610412856,0.00011795882684241998,0.00040986069489453965,0.9999683449892974,0.9999999998394864,-9.588329229828893e-16,2616.3292226062626,1.0148129139186855e-06,0.7426171222464366
fine,210.4,0.00043355065582448087,0.00043355264459796347,0.0003719332222739973,0.9999718177242376,0.9999999998365,-6.392219486552595e-16,2616.3292230764955,1.0262193195580252e-06,0.7426151838718189
fine,211.20000000000002,0.0007022941904440633,0.0007023035456669787,0.0002938208420528713,0.9999798295480877,0.9999999998335211,-9.588329229828893e-16,2616.3292262259433,1.035802551578306e-06,0.742612662646743
fine,212.0,0.0008951594859436317,0.0008951750415536117,0.00018396348527701783,0.9999896677887455,0.9999999998305413,-7.990274358190743e-16,2616.329226421389,1.0434347993684542e-06,0.7426150987009911
fine,212.8,0.0009913123880418032,0.0009913286018968862,5.422942416790208e-05,0.9999946773649394,0.9999999998275653,-7.990274358190743e-16,2616.329223338627,1.0533218954140124e-06,0.7426156412995895
fine,213.6,0.0009803616882103205,0.000980374675539767,-8.136471769878464e-05,0.9999942923094363,0.999999999824602,-1.1186384101467041e-15,2616.3292224500456,1.0644359823400698e-06,0.7426141778779758
fine,214.4,0.0008634863472690522,0.0008634965599309445,-0.00020816739434028294,0.9999891071565156,0.9999999998216456,-6.392219486552595e-16,2616.329225258596,1.0729477355922592e-06,0.7426153569330486
fine,215.20000000000002,0.0006533146065672851,0.0006533229229615504,-0.0003124779790531863,0.9999791513273683,0.9999999998186897,-9.588329229828893e-16,2616.3292267191605,1.0808896020440689e-06,0.7426146973158526
fine,216.0,0.0003725566933184317,0.00037256201689404557,-0.00038302744305140717,0.9999706163106274,0.9999999998157442,-9.588329229828893e-16,2616.3292242150533,1.0914525155681025e-06,0.7426136280060531
fine,216.8,5.1547759231709857e-05,5.154802696961068e-05,-0.00041219344190477166,0.9999675743534265,0.999999999812812,-7.990274358190743e-16,2616.3292221437196,1.101801272399828e-06,0.7426179138407548
