triad,order,radius,direction,qx,qy,qz,phase,continuum,cone_error
orthogonal,reverse,0.15999999999999998,20,0.11313708498984759,0.0,-0.11313708498984759,0.1598289506333046,0.15999999999999998,0.0021369741975262465
orthogonal,reverse,0.16,21,0.16,0.0,0.0,0.16000000000000006,0.16,6.776263578034403e-16
orthogonal,reverse,0.15999999999999998,22,0.11313708498984759,0.0,0.11313708498984759,0.1598289506333046,0.15999999999999998,0.0021369741975262465
orthogonal,reverse,0.16000000000000003,23,0.09237604307034014,0.09237604307034014,-0.09237604307034014,0.15476050106180686,0.16000000000000003,0.06442137933978476
orthogonal,reverse,0.15999999999999998,24,0.11313708498984759,0.11313708498984759,0.0,0.1598289506333047,0.15999999999999998,0.0021369741975248912
orthogonal,reverse,0.16000000000000003,25,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.1646325738199016,0.16000000000000003,0.058745482912708404
oblique,forward,0.020000000000000004,0,-0.011547005383792518,-0.011547005383792518,-0.011547005383792518,0.027846795917997953,0.027808871486152287,0.005276773913234028
oblique,forward,0.019999999999999997,1,-0.014142135623730949,-0.014142135623730949,0.0,0.025298052616081475,0.02529822128134703,2.1334584932573328e-05
oblique,forward,0.020000000000000004,2,-0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.018561200992466793,0.01861898672502526,0.00537121095979149
oblique,forward,0.019999999999999997,3,-0.014142135623730949,0.0,-0.014142135623730949,0.022803242448146757,0.022803508501982758,3.0334627594661063e-05
oblique,forward,0.02,4,-0.02,0.0,0.0,0.020000000000000004,0.02,4.0657581468206416e-16
oblique,forward,0.019999999999999997,5,-0.014142135623730949,0.0,0.014142135623730949,0.01673283797020863,0.016733200530681506,3.033365686048009e-05
oblique,forward,0.020000000000000004,6,-0.011547005383792518,0.011547005383792518,-0.011547005383792518,0.013584141708229776,0.013662601021279468,0.005344401793497418
oblique,forward,0.019999999999999997,7,-0.014142135623730949,0.014142135623730949,0.0,0.012648773328358103,0.012649110640673516,2.133321954155097e-05
oblique,forward,0.020000000000000004,8,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.017188791123636755,0.017126976771553507,0.005303017396700844
oblique,forward,0.019999999999999997,9,0.0,-0.014142135623730949,-0.014142135623730949,0.024494693291948966,0.02449489742783178,2.500133337526466e-05
oblique,forward,0.02,10,0.0,-0.02,0.0,0.01999999999999998,0.02,2.032879073410321e-15
oblique,forward,0.019999999999999997,11,0.0,-0.014142135623730949,0.014142135623730949,0.014141782065921081,0.014142135623730947,2.4999999981962204e-05
oblique,forward,0.02,12,0.0,0.0,-0.02,0.020000000000000084,0.02,8.267041565201971e-15
oblique,forward,0.02,13,0.0,0.0,0.02,0.019999999999999973,0.02,2.846030702774449e-15
oblique,forward,0.019999999999999997,14,0.0,0.014142135623730949,-0.014142135623730949,0.014141782065921074,0.014142135623730947,2.4999999982436543e-05
oblique,forward,0.02,15,0.0,0.02,0.0,0.02000000000000015,0.02,1.4907779871675686e-14
oblique,forward,0.019999999999999997,16,0.0,0.014142135623730949,0.014142135623730949,0.02449469329194886,0.02449489742783178,2.5001333388546137e-05
oblique,forward,0.020000000000000004,17,0.011547005383792518,-0.011547005383792518,-0.011547005383792518,0.0170642301169536,0.017126976771553507,0.005363459622467886
oblique,forward,0.019999999999999997,18,0.014142135623730949,-0.014142135623730949,0.0,0.01264877332835802,0.012649110640673516,2.1333219546836454e-05
oblique,forward,0.020000000000000004,19,0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.013740284600811151,0.013662601021279468,0.005321885611553245
oblique,forward,0.019999999999999997,20,0.014142135623730949,0.0,-0.014142135623730949,0.01673283797020852,0.016733200530681506,3.0333656869424758e-05
oblique,forward,0.02,21,0.02,0.0,0.0,0.02000000000000017,0.02,1.6940658945086007e-14
oblique,forward,0.019999999999999997,22,0.014142135623730949,0.0,0.014142135623730949,0.02280324244814694,0.022803508501982758,3.033462757351912e-05
oblique,forward,0.020000000000000004,23,0.011547005383792518,0.011547005383792518,-0.011547005383792518,0.018675781403048503,0.01861898672502526,0.005295360869463672
oblique,forward,0.019999999999999997,24,0.014142135623730949,0.014142135623730949,0.0,0.025298052616081357,0.02529822128134703,2.1334584947481107e-05
oblique,forward,0.020000000000000004,25,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.02777007581454346,0.027808871486152287,0.005390556469605664
oblique,forward,0.04000000000000001,0,-0.023094010767585035,-0.023094010767585035,-0.023094010767585035,0.05576773348423655,0.055617742972304575,0.010441727897189328
oblique,forward,0.039999999999999994,1,-0.028284271247461898,-0.028284271247461898,0.0,0.050595092989539556,0.05059644256269406,8.535336240279815e-05
oblique,forward,0.04000000000000001,2,-0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.03700483622470816,0.03723797345005052,0.010817976655746223
oblique,forward,0.039999999999999994,3,-0.028284271247461898,0.0,-0.028284271247461898,0.045604888263549,0.045607017003965515,0.00012135404325663373
oblique,forward,0.04,4,-0.04,0.0,0.0,0.04000000000000005,0.04,2.439454888092385e-15
oblique,forward,0.039999999999999994,5,-0.028284271247461898,0.0,0.028284271247461898,0.03346350039050796,0.03346640106136301,0.00012133850904561768
oblique,forward,0.04000000000000001,6,-0.023094010767585035,0.023094010767585035,-0.023094010767585035,0.027009820398588732,0.027325202042558935,0.01071016793915437
oblique,forward,0.039999999999999994,7,-0.028284271247461898,0.028284271247461898,0.0,0.025295522718075596,0.02529822128134703,8.533151207573559e-05
oblique,forward,0.04000000000000001,8,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.03449935350250044,0.034253953543107014,0.010545036723222401
oblique,forward,0.039999999999999994,9,0.0,-0.028284271247461898,-0.028284271247461898,0.04898816148683861,0.04898979485566356,0.00010002133713827616
oblique,forward,0.04,10,0.0,-0.04,0.0,0.04000000000000004,0.04,2.032879073410321e-15
oblique,forward,0.039999999999999994,11,0.0,-0.028284271247461898,0.028284271247461898,0.028281442678931942,0.028284271247461894,9.999999892902757e-05
oblique,forward,0.04,12,0.0,0.0,-0.04,0.039999999999999945,0.04,2.846030702774449e-15
oblique,forward,0.04,13,0.0,0.0,0.04,0.04000000000000003,0.04,1.3552527156068805e-15
oblique,forward,0.039999999999999994,14,0.0,0.028284271247461898,-0.028284271247461898,0.028281442678931873,0.028284271247461894,9.999999893146702e-05
oblique,forward,0.04,15,0.0,0.04,0.0,0.040000000000000084,0.04,4.20128341838133e-15
oblique,forward,0.039999999999999994,16,0.0,0.028284271247461898,0.028284271247461898,0.04898816148683856,0.04898979485566356,0.00010002133714179981
oblique,forward,0.04000000000000001,17,0.023094010767585035,-0.023094010767585035,-0.023094010767585035,0.03400109537840026,0.034253953543107014,0.010786779001413813
oblique,forward,0.039999999999999994,18,0.028284271247461898,-0.028284271247461898,0.0,0.025295522718075572,0.02529822128134703,8.533151207654874e-05
oblique,forward,0.04000000000000001,19,0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.027634378528531935,0.027325202042558935,0.010620131244699866
oblique,forward,0.039999999999999994,20,0.028284271247461898,0.0,-0.028284271247461898,0.03346350039050805,0.03346640106136301,0.00012133850904182297
oblique,forward,0.04,21,0.04,0.0,0.0,0.04000000000000004,0.04,2.032879073410321e-15
oblique,forward,0.039999999999999994,22,0.028284271247461898,0.0,0.028284271247461898,0.045604888263549005,0.045607017003965515,0.00012135404325636267
oblique,forward,0.04000000000000001,23,0.023094010767585035,0.023094010767585035,-0.023094010767585035,0.03746318222688451,0.03723797345005052,0.010514597436304946
oblique,forward,0.039999999999999994,24,0.028284271247461898,0.028284271247461898,0.0,0.050595092989539556,0.05059644256269406,8.535336240279815e-05
oblique,forward,0.04000000000000001,25,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.05546078135574664,0.055617742972304575,0.010896915464625527
oblique,forward,0.08000000000000002,0,-0.04618802153517007,-0.04618802153517007,-0.04618802153517007,0.11182206087133773,0.11123548594460915,0.02044374440309686
oblique,forward,0.07999999999999999,1,-0.056568542494923796,-0.056568542494923796,0.0,0.10118208050047207,0.10119288512538813,0.0003416539993728345
oblique,forward,0.08000000000000002,2,-0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.07352734630430419,0.07447594690010104,0.021936876892749202
oblique,forward,0.07999999999999999,3,-0.056568542494923796,0.0,-0.056568542494923796,0.09119699416779403,0.09121403400793103,0.00048566480614692045
oblique,forward,0.08,4,-0.08,0.0,0.0,0.07999999999999999,0.08,4.0657581468206416e-16
oblique,forward,0.07999999999999999,5,-0.056568542494923796,0.0,0.056568542494923796,0.06690959077019731,0.06693280212272602,0.0004854160882379948
oblique,forward,0.08000000000000002,6,-0.04618802153517007,0.04618802153517007,-0.04618802153517007,0.05337658642087015,0.05465040408511787,0.02150104511282004
oblique,forward,0.07999999999999999,7,-0.056568542494923796,0.056568542494923796,0.0,0.050574851986066385,0.05059644256269406,0.00034130415429317097
oblique,forward,0.08000000000000002,8,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.06947470643454529,0.06850790708621403,0.020843984505142837
oblique,forward,0.07999999999999999,9,0.0,-0.056568542494923796,-0.056568542494923796,0.09796651373763147,0.09797958971132711,0.00040034157725943423
oblique,forward,0.08,10,0.0,-0.08,0.0,0.08000000000000003,0.08,6.776263578034403e-16
oblique,forward,0.07999999999999999,11,0.0,-0.056568542494923796,0.056568542494923796,0.05654591055449543,0.05656854249492379,0.0003999999317189086
oblique,forward,0.08,12,0.0,0.0,-0.08,0.08000000000000003,0.08,6.776263578034403e-16
oblique,forward,0.08,13,0.0,0.0,0.08,0.08,0.08,0.0
oblique,forward,0.07999999999999999,14,0.0,0.056568542494923796,-0.056568542494923796,0.056545910554495454,0.05656854249492379,0.0003999999317184343
oblique,forward,0.08,15,0.0,0.08,0.0,0.0799999999999999,0.08,2.439454888092385e-15
oblique,forward,0.07999999999999999,16,0.0,0.056568542494923796,0.056568542494923796,0.09796651373763139,0.09797958971132711,0.00040034157726214474
oblique,forward,0.08000000000000002,17,0.04618802153517007,-0.04618802153517007,-0.04618802153517007,0.06748144898284307,0.06850790708621403,0.02181052757957532
oblique,forward,0.07999999999999999,18,0.056568542494923796,-0.056568542494923796,0.0,0.050574851986066365,0.05059644256269406,0.0003413041542935098
oblique,forward,0.08000000000000002,19,0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.05587460321685556,0.05465040408511787,0.02114134655849655
oblique,forward,0.07999999999999999,20,0.056568542494923796,0.0,-0.056568542494923796,0.0669095907701972,0.06693280212272602,0.0004854160882402987
oblique,forward,0.08,21,0.08,0.0,0.0,0.08000000000000004,0.08,1.0842021724855044e-15
oblique,forward,0.07999999999999999,22,0.056568542494923796,0.0,0.056568542494923796,0.09119699416779398,0.09121403400793103,0.00048566480614854675
oblique,forward,0.08000000000000002,23,0.04618802153517007,0.04618802153517007,-0.04618802153517007,0.07536111953167032,0.07447594690010104,0.020723698500005085
oblique,forward,0.07999999999999999,24,0.056568542494923796,0.056568542494923796,0.0,0.10118208050047212,0.10119288512538813,0.00034165399937147926
oblique,forward,0.08000000000000002,25,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.11059310419869729,0.11123548594460915,0.022265412035847424
oblique,forward,0.16000000000000003,0,-0.09237604307034014,-0.09237604307034014,-0.09237604307034014,0.22471425778162402,0.2224709718892183,0.039186106133312706
oblique,forward,0.15999999999999998,1,-0.11313708498984759,-0.11313708498984759,0.0,0.20229907511370637,0.20238577025077625,0.0013704768804287506
oblique,forward,0.16000000000000003,2,-0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.1450275339707568,0.14895189380020207,0.04506566629014297
oblique,forward,0.15999999999999998,3,-0.11313708498984759,0.0,-0.11313708498984759,0.18229143125433847,0.18242806801586206,0.001946644189249536
oblique,forward,0.16,4,-0.16,0.0,0.0,0.16000000000000006,0.16,6.776263578034403e-16
oblique,forward,0.15999999999999998,5,-0.11313708498984759,0.0,0.11313708498984759,0.13367972195920474,0.13386560424545205,0.0019426537855351531
oblique,forward,0.16000000000000003,6,-0.09237604307034014,0.09237604307034014,-0.09237604307034014,0.10410841203303635,0.10930080817023574,0.04328535979008607
oblique,forward,0.15999999999999998,7,-0.11313708498984759,0.11313708498984759,0.0,0.10102009444761278,0.10119288512538813,0.0013648639763824443
oblique,forward,0.16000000000000003,8,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.14076558544567133,0.13701581417242806,0.0406881528331742
oblique,forward,0.15999999999999998,9,0.0,-0.11313708498984759,-0.11313708498984759,0.19585428203035943,0.19595917942265423,0.0016054769676725077
oblique,forward,0.16,10,0.0,-0.16,0.0,0.16,0.16,0.0
oblique,forward,0.15999999999999998,11,0.0,-0.11313708498984759,0.11313708498984759,0.11295592110172242,0.11313708498984758,0.001599995627400494
oblique,forward,0.16,12,0.0,0.0,-0.16,0.16,0.16,0.0
oblique,forward,0.16,13,0.0,0.0,0.16,0.16000000000000003,0.16,4.0657581468206416e-16
oblique,forward,0.15999999999999998,14,0.0,0.11313708498984759,-0.11313708498984759,0.11295592110172245,0.11313708498984758,0.001599995627400223
oblique,forward,0.16,15,0.0,0.16,0.0,0.16000000000000003,0.16,4.0657581468206416e-16
oblique,forward,0.15999999999999998,16,0.0,0.11313708498984759,0.11313708498984759,0.19585428203035943,0.19595917942265423,0.0016054769676725077
oblique,forward,0.16000000000000003,17,0.09237604307034014,-0.09237604307034014,-0.09237604307034014,0.13278899494977525,0.13701581417242806,0.0445475059985116
oblique,forward,0.15999999999999998,18,0.11313708498984759,-0.11313708498984759,0.0,0.10102009444761265,0.10119288512538813,0.0013648639763835285
oblique,forward,0.16000000000000003,19,0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.11409698430574192,0.10930080817023574,0.04185371722648613
oblique,forward,0.15999999999999998,20,0.11313708498984759,0.0,-0.11313708498984759,0.13367972195920463,0.13386560424545205,0.0019426537855363728
oblique,forward,0.16,21,0.16,0.0,0.0,0.15999999999999992,0.16,1.0842021724855044e-15
oblique,forward,0.15999999999999998,22,0.11313708498984759,0.0,0.11313708498984759,0.18229143125433822,0.18242806801586206,0.0019466441892530596
oblique,forward,0.16000000000000003,23,0.09237604307034014,0.09237604307034014,-0.09237604307034014,0.15236881980872852,0.14895189380020207,0.040218382157738417
oblique,forward,0.15999999999999998,24,0.11313708498984759,0.11313708498984759,0.0,0.20229907511370643,0.20238577025077625,0.0013704768804279374
oblique,forward,0.16000000000000003,25,0.09237604307034014,0.09237604307034014,0.09237604307034014,0.21978001428712762,0.2224709718892183,0.0464874473938805
oblique,reverse,0.020000000000000004,0,-0.011547005383792518,-0.011547005383792518,-0.011547005383792518,0.027770075814543372,0.027808871486152287,0.00539055646961759
oblique,reverse,0.019999999999999997,1,-0.014142135623730949,-0.014142135623730949,0.0,0.025298052616081385,0.02529822128134703,2.133458494395745e-05
oblique,reverse,0.020000000000000004,2,-0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.0186757814030485,0.01861898672502526,0.005295360869463401
oblique,reverse,0.019999999999999997,3,-0.014142135623730949,0.0,-0.014142135623730949,0.022803242448146906,0.022803508501982758,3.033462757758488e-05
oblique,reverse,0.02,4,-0.02,0.0,0.0,0.019999999999999983,0.02,1.7618285302889447e-15
oblique,reverse,0.019999999999999997,5,-0.014142135623730949,0.0,0.014142135623730949,0.016732837970208518,0.016733200530681506,3.033365686969581e-05
oblique,reverse,0.020000000000000004,6,-0.011547005383792518,0.011547005383792518,-0.011547005383792518,0.013740284600811037,0.013662601021279468,0.005321885611545385
oblique,reverse,0.019999999999999997,7,-0.014142135623730949,0.014142135623730949,0.0,0.012648773328358103,0.012649110640673516,2.133321954155097e-05
oblique,reverse,0.020000000000000004,8,-0.011547005383792518,0.011547005383792518,0.011547005383792518,0.01706423011695359,0.017126976771553507,0.0053634596224687
oblique,reverse,0.019999999999999997,9,0.0,-0.014142135623730949,-0.014142135623730949,0.024494693291948744,0.02449489742783178,2.5001333402640765e-05
oblique,reverse,0.02,10,0.0,-0.02,0.0,0.020000000000000035,0.02,3.5236570605778894e-15
oblique,reverse,0.019999999999999997,11,0.0,-0.014142135623730949,0.014142135623730949,0.014141782065920963,0.014142135623730947,2.499999999029701e-05
oblique,reverse,0.02,12,0.0,0.0,-0.02,0.020000000000000084,0.02,8.267041565201971e-15
oblique,reverse,0.02,13,0.0,0.0,0.02,0.020000000000000094,0.02,9.351243737687476e-15
oblique,reverse,0.019999999999999997,14,0.0,0.014142135623730949,-0.014142135623730949,0.014141782065921087,0.014142135623730947,2.499999998155563e-05
oblique,reverse,0.02,15,0.0,0.02,0.0,0.020000000000000115,0.02,1.1384122811097797e-14
oblique,reverse,0.019999999999999997,16,0.0,0.014142135623730949,0.014142135623730949,0.024494693291948887,0.02449489742783178,2.500133338502248e-05
oblique,reverse,0.020000000000000004,17,0.011547005383792518,-0.011547005383792518,-0.011547005383792518,0.01718879112363679,0.017126976771553507,0.005303017396703826
oblique,reverse,0.019999999999999997,18,0.014142135623730949,-0.014142135623730949,0.0,0.012648773328358074,0.012649110640673516,2.1333219543448322e-05
oblique,reverse,0.020000000000000004,19,0.011547005383792518,-0.011547005383792518,0.011547005383792518,0.013584141708229669,0.013662601021279468,0.0053444017935046694
oblique,reverse,0.019999999999999997,20,0.014142135623730949,0.0,-0.014142135623730949,0.01673283797020841,0.016733200530681506,3.0333656878776002e-05
oblique,reverse,0.02,21,0.02,0.0,0.0,0.02000000000000006,0.02,5.827586677109586e-15
oblique,reverse,0.019999999999999997,22,0.014142135623730949,0.0,0.014142135623730949,0.0228032424481469,0.022803508501982758,3.033462757839803e-05
oblique,reverse,0.020000000000000004,23,0.011547005383792518,0.011547005383792518,-0.011547005383792518,0.0185612009924668,0.01861898672502526,0.005371210959790812
oblique,reverse,0.019999999999999997,24,0.014142135623730949,0.014142135623730949,0.0,0.025298052616081472,0.02529822128134703,2.133458493311543e-05
oblique,reverse,0.020000000000000004,25,0.011547005383792518,0.011547005383792518,0.011547005383792518,0.02784679591799783,0.027808871486152287,0.0052767739132172226
oblique,reverse,0.04000000000000001,0,-0.023094010767585035,-0.023094010767585035,-0.023094010767585035,0.055460781355746655,0.055617742972304575,0.010896915464624443
oblique,reverse,0.039999999999999994,1,-0.028284271247461898,-0.028284271247461898,0.0,0.05059509298953956,0.05059644256269406,8.53533624025271e-05
oblique,reverse,0.04000000000000001,2,-0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.037463182226884544,0.03723797345005052,0.010514597436306573
oblique,reverse,0.039999999999999994,3,-0.028284271247461898,0.0,-0.028284271247461898,0.045604888263548936,0.045607017003965515,0.00012135404326015738
oblique,reverse,0.04,4,-0.04,0.0,0.0,0.04000000000000004,0.04,2.032879073410321e-15
oblique,reverse,0.039999999999999994,5,-0.028284271247461898,0.0,0.028284271247461898,0.03346350039050791,0.03346640106136301,0.00012133850904765056
oblique,reverse,0.04000000000000001,6,-0.023094010767585035,0.023094010767585035,-0.023094010767585035,0.02763437852853187,0.027325202042558935,0.01062013124469763
oblique,reverse,0.039999999999999994,7,-0.028284271247461898,0.028284271247461898,0.0,0.025295522718075555,0.02529822128134703,8.533151207709084e-05
oblique,reverse,0.04000000000000001,8,-0.023094010767585035,0.023094010767585035,0.023094010767585035,0.03400109537840026,0.034253953543107014,0.010786779001413813
oblique,reverse,0.039999999999999994,9,0.0,-0.028284271247461898,-0.028284271247461898,0.048988161486838544,0.04898979485566356,0.00010002133714261296
oblique,reverse,0.04,10,0.0,-0.04,0.0,0.04000000000000015,0.04,7.318364664277155e-15
oblique,reverse,0.039999999999999994,11,0.0,-0.028284271247461898,0.028284271247461898,0.028281442678931974,0.028284271247461894,9.999999892794336e-05
oblique,reverse,0.04,12,0.0,0.0,-0.04,0.03999999999999999,0.04,6.776263578034403e-16
oblique,reverse,0.04,13,0.0,0.0,0.04,0.03999999999999996,0.04,2.032879073410321e-15
oblique,reverse,0.039999999999999994,14,0.0,0.028284271247461898,-0.028284271247461898,0.028281442678931835,0.028284271247461894,9.999999893282227e-05
oblique,reverse,0.04,15,0.0,0.04,0.0,0.04000000000000013,0.04,6.640738306473715e-15
oblique,reverse,0.039999999999999994,16,0.0,0.028284271247461898,0.028284271247461898,0.04898816148683851,0.04898979485566356,0.00010002133714478137
oblique,reverse,0.04000000000000001,17,0.023094010767585035,-0.023094010767585035,-0.023094010767585035,0.034499353502500156,0.034253953543107014,0.010545036723210204
oblique,reverse,0.039999999999999994,18,0.028284271247461898,-0.028284271247461898,0.0,0.025295522718075565,0.02529822128134703,8.533151207675203e-05
oblique,reverse,0.04000000000000001,19,0.023094010767585035,-0.023094010767585035,0.023094010767585035,0.027009820398588843,0.027325202042558935,0.010710167939150642
oblique,reverse,0.039999999999999994,20,0.028284271247461898,0.0,-0.028284271247461898,0.03346350039050791,0.03346640106136301,0.00012133850904765056
oblique,reverse,0.04,21,0.04,0.0,0.0,0.04000000000000006,0.04,3.1170812458958252e-15
oblique,reverse,0.039999999999999994,22,0.028284271247461898,0.0,0.028284271247461898,0.04560488826354883,0.045607017003965515,0.0001213540432661205
oblique,reverse,0.04000000000000001,23,0.023094010767585035,0.023094010767585035,-0.023094010767585035,0.037004836224708064,0.03723797345005052,0.010817976655750695
oblique,reverse,0.039999999999999994,24,0.028284271247461898,0.028284271247461898,0.0,0.05059509298953956,0.05059644256269406,8.53533624025271e-05
oblique,reverse,0.04000000000000001,25,0.023094010767585035,0.023094010767585035,0.023094010767585035,0.05576773348423665,0.055617742972304575,0.010441727897196645
oblique,reverse,0.08000000000000002,0,-0.04618802153517007,-0.04618802153517007,-0.04618802153517007,0.11059310419869735,0.11123548594460915,0.022265412035845526
oblique,reverse,0.07999999999999999,1,-0.056568542494923796,-0.056568542494923796,0.0,0.10118208050047199,0.10119288512538813,0.000341653999375545
oblique,reverse,0.08000000000000002,2,-0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.07536111953167024,0.07447594690010104,0.020723698500003187
oblique,reverse,0.07999999999999999,3,-0.056568542494923796,0.0,-0.056568542494923796,0.09119699416779396,0.09121403400793103,0.0004856648061488178
oblique,reverse,0.08,4,-0.08,0.0,0.0,0.08000000000000007,0.08,1.7618285302889447e-15
oblique,reverse,0.07999999999999999,5,-0.056568542494923796,0.0,0.056568542494923796,0.06690959077019726,0.06693280212272602,0.0004854160882392145
oblique,reverse,0.08000000000000002,6,-0.04618802153517007,0.04618802153517007,-0.04618802153517007,0.05587460321685562,0.05465040408511787,0.021141346558497566
oblique,reverse,0.07999999999999999,7,-0.056568542494923796,0.056568542494923796,0.0,0.05057485198606634,0.05059644256269406,0.00034130415429391636
oblique,reverse,0.08000000000000002,8,-0.04618802153517007,0.04618802153517007,0.04618802153517007,0.0674814489828431,0.06850790708621403,0.02181052757957478
oblique,reverse,0.07999999999999999,9,0.0,-0.056568542494923796,-0.056568542494923796,0.09796651373763135,0.09797958971132711,0.00040034157726322894
oblique,reverse,0.08,10,0.0,-0.08,0.0,0.08000000000000006,0.08,1.3552527156068805e-15
oblique,reverse,0.07999999999999999,11,0.0,-0.056568542494923796,0.056568542494923796,0.056545910554495475,0.05656854249492379,0.0003999999317180955
oblique,reverse,0.08,12,0.0,0.0,-0.08,0.08000000000000013,0.08,3.1170812458958252e-15
oblique,reverse,0.08,13,0.0,0.0,0.08,0.08000000000000015,0.08,3.7947076036992655e-15
oblique,reverse,0.07999999999999999,14,0.0,0.056568542494923796,-0.056568542494923796,0.05654591055449546,0.05656854249492379,0.00039999993171829876
oblique,reverse,0.08,15,0.0,0.08,0.0,0.08000000000000003,0.08,6.776263578034403e-16
oblique,reverse,0.07999999999999999,16,0.0,0.056568542494923796,0.056568542494923796,0.09796651373763142,0.09797958971132711,0.0004003415772613316
oblique,reverse,0.08000000000000002,17,0.04618802153517007,-0.04618802153517007,-0.04618802153517007,0.06947470643454516,0.06850790708621403,0.020843984505140124
oblique,reverse,0.07999999999999999,18,0.056568542494923796,-0.056568542494923796,0.0,0.05057485198606653,0.05059644256269406,0.00034130415429086704
oblique,reverse,0.08000000000000002,19,0.04618802153517007,-0.04618802153517007,0.04618802153517007,0.05337658642087,0.05465040408511787,0.02150104511282248
oblique,reverse,0.07999999999999999,20,0.056568542494923796,0.0,-0.056568542494923796,0.06690959077019724,0.06693280212272602,0.00048541608823948556
oblique,reverse,0.08,21,0.08,0.0,0.0,0.08000000000000006,0.08,1.3552527156068805e-15
oblique,reverse,0.07999999999999999,22,0.056568542494923796,0.0,0.056568542494923796,0.09119699416779403,0.09121403400793103,0.00048566480614692045
oblique,reverse,0.08000000000000002,23,0.04618802153517007,0.04618802153517007,-0.04618802153517007,0.07352734630430431,0.07447594690010104,0.021936876892746354
oblique,reverse,0.07999999999999999,24,0.056568542494923796,0.056568542494923796,0.0,0.10118208050047216,0.10119288512538813,0.000341653999370124
oblique,reverse,0.08000000000000002,25,0.04618802153517007,0.04618802153517007,0.04618802153517007,0.11182206087133781,0.11123548594460915,0.02044374440309957
oblique,reverse,0.16000000000000003,0,-0.09237604307034014,-0.09237604307034014,-0.09237604307034014,0.21978001428712746,0.2224709718892183,0.046487447393883205
oblique,reverse,0.15999999999999998,1,-0.11313708498984759,-0.11313708498984759,0.0,0.20229907511370643,0.20238577025077625,0.0013704768804279374
oblique,reverse,0.16000000000000003,2,-0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.1523688198087283,0.14895189380020207,0.04021838215773571
oblique,reverse,0.15999999999999998,3,-0.11313708498984759,0.0,-0.11313708498984759,0.18229143125433844,0.18242806801586206,0.001946644189250078
oblique,reverse,0.16,4,-0.16,0.0,0.0,0.16000000000000003,0.16,4.0657581468206416e-16
oblique,reverse,0.15999999999999998,5,-0.11313708498984759,0.0,0.11313708498984759,0.1336797219592046,0.13386560424545205,0.001942653785536644
oblique,reverse,0.16000000000000003,6,-0.09237604307034014,0.09237604307034014,-0.09237604307034014,0.11409698430574203,0.10930080817023574,0.04185371722648715
oblique,reverse,0.15999999999999998,7,-0.11313708498984759,0.11313708498984759,0.0,0.10102009444761276,0.10119288512538813,0.0013648639763826477
oblique,reverse,0.16000000000000003,8,-0.09237604307034014,0.09237604307034014,0.09237604307034014,0.13278899494977522,0.13701581417242806,0.04454750599851201
oblique,reverse,0.15999999999999998,9,0.0,-0.11313708498984759,-0.11313708498984759,0.19585428203035965,0.19595917942265423,0.001605476967669255
oblique,reverse,0.16,10,0.0,-0.16,0.0,0.16000000000000006,0.16,6.776263578034403e-16
oblique,reverse,0.15999999999999998,11,0.0,-0.11313708498984759,0.11313708498984759,0.11295592110172258,0.11313708498984758,0.0015999956273991388
oblique,reverse,0.16,12,0.0,0.0,-0.16,0.16000000000000006,0.16,6.776263578034403e-16
oblique,reverse,0.16,13,0.0,0.0,0.16,0.16000000000000003,0.16,4.0657581468206416e-16
oblique,reverse,0.15999999999999998,14,0.0,0.11313708498984759,-0.11313708498984759,0.11295592110172255,0.11313708498984758,0.0015999956273994099
oblique,reverse,0.16,15,0.0,0.16,0.0,0.1600000000000001,0.16,1.0842021724855044e-15
oblique,reverse,0.15999999999999998,16,0.0,0.11313708498984759,0.11313708498984759,0.19585428203035962,0.19595917942265423,0.001605476967669526
oblique,reverse,0.16000000000000003,17,0.09237604307034014,-0.09237604307034014,-0.09237604307034014,0.1407655854456713,0.13701581417242806,0.04068815283317393
oblique,reverse,0.15999999999999998,18,0.11313708498984759,-0.11313708498984759,0.0,0.10102009444761276,0.10119288512538813,0.0013648639763826477
oblique,reverse,0.16000000000000003,19,0.09237604307034014,-0.09237604307034014,0.09237604307034014,0.10410841203303628,0.10930080817023574,0.04328535979008661
oblique,reverse,0.15999999999999998,20,0.11313708498984759,0.0,-0.11313708498984759,0.13367972195920463,0.13386560424545205,0.0019426537855363728
oblique,reverse,0.16,21,0.16,0.0,0.0,0.16000000000000014,0.16,1.7618285302889447e-15
