radius,core,well,mode
9.600000000000001,0.35825185829705297,0.20195669910355762,0.023860906393523052
9.700000000000001,0.3438187300294058,0.20551025554595903,0.023032952311024184
9.8,0.32966483840306976,0.20889065863620215,0.022229908210950382
9.9,0.3158232371627683,0.21209205890723654,0.021451565487729314
10.0,0.3023221207646259,0.21511127730047255,0.02069765174840427
10.100000000000001,0.2891849281167336,0.2179475568293947,0.019967837239801098
10.200000000000001,0.27643053404686735,0.22060227893202447,0.01926174137437173
10.3,0.2640735089610697,0.2230786617180598,0.01857893921453955
10.4,0.2521244280389864,0.22538145487614505,0.017918967796957768
10.5,0.24059021295171418,0.22751664317335868,0.017281332200567358
10.600000000000001,0.22947449120483115,0.22949116756602195,0.016665511284396656
10.700000000000001,0.2187779605603602,0.2313126701832417,0.01607096304169736
10.8,0.20849874838194107,0.2329892669976629,0.015497129535591856
10.9,0.19863275803323058,0.23452934994644825,0.014943441397529449
11.0,0.18917399654348763,0.23594141863741383,0.01440932188335924
11.100000000000001,0.18011487957994562,0.23723394055705893,0.013894190492752465
11.200000000000001,0.17144651130982103,0.23841523784868937,0.013397466166200451
11.3,0.16315893799562675,0.23949339819517812,0.012918570080113405
11.4,0.15524137516235653,0.24047620706226341,0.01245692806493088
11.5,0.14768240893074563,0.24137109847621638,0.012011972673924134
11.600000000000001,0.1404701726590349,0.24218512157131425,0.011583144931814322
11.700000000000001,0.1335925004097761,0.24292492030258195,0.011169895792719774
11.8,0.1270370589904829,0.24359672394081075,0.010771687336523322
11.9,0.12079146043696926,0.2442063462211412,0.010387993731727252
12.0,0.11484335684214862,0.24475919128201057,0.010018301991416229
12.100000000000001,0.10918051940318155,0.24526026479274654,0.009662112547223546
12.200000000000001,0.10379090348464785,0.24571418891533006,0.00931893966430965
12.3,0.09866270138982654,0.24612521997262063,0.008988311718405473
12.4,0.09378438440797393,0.24649726789838852,0.008669771354015343
12.5,0.08914473557175025,0.24683391672274466,0.008362875540966349
12.600000000000001,0.08473287442242067,0.24713844550041147,0.008067195544667905
12.700000000000001,0.08053827494603867,0.24741384922010518,0.007782316823731245
12.8,0.07655077771489682,0.24766285934305504,0.0075078388670069005
12.9,0.07276059714731861,0.24788796370959176,0.007243374980636627
13.0,0.06915832468667851,0.2480914256271107,0.006988552034385229
13.100000000000001,0.06573492859801425,0.24827530201280693,0.006743010175315705
13.200000000000001,0.06248175098788472,0.24844146051250826,0.0065064025157922185
13.3,0.059390502570026246,0.24859159555461974,0.006278394801832819
13.4,0.056453255625436904,0.24872724332736196,0.006058665066979572
13.5,0.05366243554018976,0.2488497956896318,0.00584690327609896
13.600000000000001,0.05101081124687376,0.24896051304223737,0.00564281096286144
13.700000000000001,0.0484914848453845,0.2490605361980579,0.0054461008640671075
13.8,0.04609788063512856,0.24915089729778903,0.005256496553476461
13.9,0.043823733752879755,0.24923252982312025,0.005073732077363014
14.0,0.04166307857788364,0.24930627776210607,0.004897551593621151
14.100000000000001,0.03961023703774173,0.24937290398264889,0.00472770901593107
14.200000000000001,0.037659806924564526,0.24943309786984733,0.004563967664196999
14.3,0.03580665031035673,0.2494874822818141,0.004406099922229394
14.4,0.034045882133136786,0.24953661987671463,0.004253886903431812
14.5,0.03237285901048898,0.24958101886143344,0.0041071181250737845
14.600000000000001,0.03078316832474294,0.24962113820961673,0.003965591191578651
14.700000000000001,0.02927261761345367,0.24965739239399465,0.0038291114871263003
14.8,0.027837224290038744,0.24969015567495942,0.0036974918777619385
14.9,0.026473205712073837,0.24971976598444226,0.0035705524231108106
15.0,0.02517696960864268,0.24974652844125003,0.003448120097722656
15.100000000000001,0.023945104873098484,0.24977071853123006,0.0033300285220066524
15.200000000000001,0.02277437272346213,0.24979258498296084,0.003216117702665681
15.3,0.0216616982293207,0.24981235236713156,0.003106233782496554
15.4,0.02060416220138014,0.2498302234453906,0.0030002287993887654
15.5,0.01959899343766607,0.24984638129221054,0.002897960454327313
15.600000000000001,0.018643561318670312,0.24986099121124478,0.002799291888184103
15.700000000000001,0.01773536874243299,0.24987420246572606,0.0027040914670664307
15.8,0.016872045389566992,0.24988614984068566,0.002612232575979325
15.9,0.016051341307519604,0.2498969550531385,0.002523593420550448
16.0,0.015271120802878435,0.2499067280248827,0.0024380568365611494
16.1,0.014529356630226411,0.2499155680311928,0.0023555101070247145
16.2,0.013824124465900358,0.24992356473743307,0.00227584478655241
16.3,0.013153597654981312,0.24993079913447788,0.0021989565327491635
16.400000000000002,0.012516042219918526,0.24993734438278645,0.002124744944383456
16.5,0.011909812119342986,0.24994326657403557,0.0020531134060797667
16.6,0.011333344745843648,0.2499486254183571,0.00198396893928674
16.7,0.01078515665174606,0.24995347486444897,0.0019172220592796746
16.8,0.010263839492237034,0.2499578636591239,0.0018527866379619722
16.900000000000002,0.009768056175510817,0.24996183585222229,0.0017905797722366768
17.0,0.009296537209963304,0.24996543125223852,0.0017305216577259567
17.1,0.008848077238825046,0.24996868583748724,0.001672535467623374
17.2,0.008421531752995164,0.24997163212716492,0.0016165472364708725
17.3,0.008015813973212431,0.24997429951623537,0.0015624857486595477
17.400000000000002,0.007629891893073344,0.24997671457768306,0.0015102824314604255
17.5,0.007262785474776518,0.24997890133533038,0.0014598712523985421
17.6,0.006913563989836367,0.24998088151010103,0.0014111886207906499
17.7,0.006581343497364745,0.24998267474232982,0.0013641732932737536
17.8,0.006265284452865538,0.24998429879246187,0.00131876628315842
17.900000000000002,0.005964589440823289,0.24998576972225597,0.0012749107734474152
18.0,0.005678501024691839,0.24998710205839786,0.001232552033366615
18.1,0.00540629970820233,0.24998830894024213,0.0011916373382613703
18.2,0.005147302002211303,0.2499894022532332,0.0011521158927175587
18.3,0.00490085859159891,0.2499903927494029,0.0011139387567723632
18.400000000000002,0.004666352597004535,0.24999129015620494,0.0010770587750854816
18.5,0.004443197926452232,0.2499921032748239,0.001041430508946896
18.6,0.0042308377121717845,0.2499928400689832,0.0010070101710025641
18.7,0.004028742828162878,0.2499935077451774,0.0009737555625844398
18.8,0.0038364104842802437,0.24999411282516262,0.0009416260135360645
18.900000000000002,0.0036533628928370468,0.2499946612114581,0.0009105823244296281
19.0,0.003479146003932468,0.24999515824653692,0.0008805867110748459
19.1,0.0033133283059078745,0.24999560876631885,0.0008516027512242989
19.200000000000003,0.003155499687524529,0.2499960171485179,0.000823595333383962
19.3,0.0030052703586347877,0.24999638735634275,0.000796530607641592
19.400000000000002,0.0028622698262886948,0.24999672297800032,0.0007703759384293998
19.5,0.0027261459233790747,0.24999702726240833,0.0007450998591410398
19.6,0.0025965638870811014,0.24999730315148344,0.0007206720285263843
19.700000000000003,0.002473205484487295,0.2499975533093355,0.0006970631887908651
19.8,0.0023557681829762334,0.24999778014866694,0.0006742451253293014
19.900000000000002,0.0022439643629834586,0.24999798585464605,0.0006521906280271587
20.0,0.0021375205709663623,0.2499981724064986,0.0006308734540650628
20.1,0.0020361768104716184,0.2499983415970365,0.0006102682921651491
20.200000000000003,0.0019396858693243625,0.24999849505032243,0.0005903507282204663
20.3,0.0018478126810630327,0.24999863423764992,0.0005710972122511607
20.400000000000002,0.0017603337188429543,0.24999876049199982,0.0005524850266335889
20.5,0.0016770364201256361,0.24999887502112023,0.0005344922555507942
20.6,0.001597718640559603,0.24999897891936151,0.0005170977556149831
20.700000000000003,0.001522188135542722,0.24999907317838577,0.0005002811276147438
20.8,0.0014502620680355957,0.24999915869685835,0.0004840226893417463
20.900000000000002,0.0013817665412709777,0.24999923628921922,0.0004683034494535901
21.0,0.0013165361550754905,0.2499993066936218,0.00045310508233129497
21.1,0.0012544135845874542,0.24999937057911872,0.0004384099038916789
21.200000000000003,0.0011952491802185426,0.24999942855216709,0.00042420084831654853
21.3,0.0011389005877674768,0.24999948116251697,0.00041046144566222136
21.400000000000002,0.0010852323876512186,0.24999952890854332,0.0003971758003144319
21.5,0.001034115752273334,0.2499995722420731,0.0003843285702551351
21.6,0.000985428120600491,0.24999961157275624,0.0003719049471091176
21.700000000000003,0.0009390528890666302,0.24999964727202412,0.0003598906369396651
21.8,0.0008948791179703159,0.24999967967667394,0.0003482718417638103
21.900000000000002,0.0008528012525743043,0.24999970909211522,0.000337035241758907
22.0,0.0008127188581575737,0.2499997357953103,0.0003261679781334504
22.1,0.0007745363683090756,0.24999976003743762,0.00031565763663616913
22.200000000000003,0.0007381628457894116,0.2499997820463046,0.000305492231678497
22.3,0.0007035117553216187,0.24999980202853303,0.00029566019104654474
22.400000000000002,0.0006705007477053749,0.24999982017153935,0.00028615034117967397
22.5,0.00063905145468031,0.24999983664532868,0.0002769518929937136
22.6,0.0006090892939938112,0.2499998516041203,0.0002680544282277478
22.700000000000003,0.000580543284156866,0.2499998651878208,0.00025944788629427023
22.8,0.0005533458683981278,0.24999987752335873,0.00025112255161331085
22.900000000000002,0.0005274327473516498,0.2499998887258943,0.00024306904141193334
23.0,0.0005027427200376497,0.24999989889991575,0.0002352782939712488
23.1,0.0004792175327183258,0.24999990814023307,0.0002277415573038115
23.200000000000003,0.0004568017352322283,0.2499999165328786,0.0002204503782449535
23.3,0.0004354425444310179,0.2499999241559234,0.0002133965919422706
23.400000000000002,0.00041508971436174033,0.24999993108021756,0.00020657231172810795
23.5,0.000395695412856001,0.24999993737006102,0.00019996991936049643
23.6,0.0003772141042047479,0.24999994308381188,0.00019358205561857016
23.700000000000003,0.0003596024376137768,0.24999994827443808,0.00018740161123905304
23.8,0.0003428191411506287,0.24999995299001737,0.00018142171818093144
23.900000000000002,0.00032682492090829713,0.2499999572741907,0.00017563574120594216
24.0,0.0003115823651251366,0.24999996116657378,0.00017003726976299195
24.1,0.00029705585301361776,0.24999996470312963,0.0001646201101650943
24.200000000000003,0.00028321146806314034,0.24999996791650703,0.00015937827804785636
