preparation,time,local_chi,mode_coordinate,mode_momentum,mode_energy_fraction,charge_fraction,charge_balance_fraction,total_energy,outer_energy_sink,core_peak
base,328.8,-0.0008121668098225106,-0.0008122292977784966,0.0002407508775729942,0.9999379515472275,0.9999999931020773,-4.794753792071207e-16,2615.986115834082,2.9645009926268634e-05,0.7425997159014106
base,329.0,-0.0007613045795641411,-0.0007613658065195359,0.0002675721017831289,0.9999278526183422,0.9999999930993824,-1.5982512640237355e-16,2615.9861093507448,2.9651629745043616e-05,0.7426003925267505
base,329.2,-0.0007052580982670878,-0.0007053171023796871,0.00029257121330879976,0.9999180001556088,0.9999999930966943,-3.196502528047471e-16,2615.986099075407,2.9658306593880403e-05,0.7426019659801122
base,329.40000000000003,-0.0006444092075913792,-0.0006444648637519977,0.0003155779867761102,0.999908865225572,0.9999999930940138,-1.5982512640237355e-16,2615.986086367461,2.9665336448751287e-05,0.742604243727556
base,329.6,-0.0005791723799882703,-0.000579223481573397,0.0003364357232054448,0.999900767674122,0.9999999930913409,-3.196502528047471e-16,2615.986072900771,2.9672946814023414e-05,0.7426069204077592
base,329.8,-0.0005099919002815777,-0.0005100372450992611,0.00035500232356784845,0.999893849877033,0.9999999930886758,-4.794753792071207e-16,2615.9860604432847,2.968125158741226e-05,0.7426096240446864
base,330.0,-0.0004373388523229324,-0.0004373773221000974,0.0003711512693269035,0.9998880958132543,0.9999999930860197,-1.5982512640237355e-16,2615.9860506254026,2.9690228642542293e-05,0.7426119740382705
base,330.2,-0.0003617079279948953,-0.00036173855302970126,0.00038477250045493067,0.9998833883093542,0.9999999930833718,-3.196502528047471e-16,2615.986044727268,2.9699725516277113e-05,0.7426136408278743
base,330.40000000000003,-0.0002836140763972671,-0.00028363608061956124,0.0003957731815122572,0.9998795870832934,0.9999999930807335,-1.5982512640237355e-16,2615.9860435125875,2.970949152996638e-05,0.7426143970822826
base,330.6,-0.0002035890123056186,-0.00020360183816459364,0.00040407834723483164,0.9998766048822385,0.9999999930781037,-1.5982512640237355e-16,2615.9860471303646,2.9719229219881487e-05,0.7426141523784462
base,330.8,-0.00012217760492451955,-0.00012218092133072422,0.0004096314206477454,0.9998744599543439,0.9999999930754827,-1.5982512640237355e-16,2615.986055097053,2.972865300166188e-05,0.7426129667098906
base,331.0,-3.9934170387008025e-05,-3.992786950742048e-05,0.0004123945988369763,0.9998732899847277,0.9999999930728698,-1.5982512640237355e-16,2615.9860663611676,2.9737542803249854e-05,0.7426110417131719
base,331.2,4.258130599100076e-05,4.2597116534761176e-05,0.00041234910389859107,0.9998733235169726,0.9999999930702644,-1.5982512640237355e-16,2615.9860794416945,2.9745781195193674e-05,0.7426086914707989
base,331.40000000000003,0.00012480698946306596,0.0001248319936634933,0.0004094952989298394,0.9998748167672912,0.9999999930676658,-4.794753792071207e-16,2615.9860926221227,2.975336771966806e-05,0.7426062970089048
base,331.6,0.00020618302791476856,0.00020621670524471292,0.0004038526709331323,0.9998779733777887,0.9999999930650746,-1.5982512640237355e-16,2615.986104174785,2.976040979693897e-05,0.7426042504034744
base,331.8,0.00028615536620692136,0.00028619699353737033,0.00039545968394798844,0.9998828694495356,0.9999999930624899,-3.196502528047471e-16,2615.986112586317,2.9767094135700365e-05,0.7426028959810558
base,332.0,0.00036417951369623096,0.00036422817006941745,0.00038437350649776856,0.9998894048817878,0.9999999930599126,-1.5982512640237355e-16,2615.986116754984,2.9773647159869396e-05,0.7426024772351549
base,332.2,0.00043972423792009737,0.0004397788192818509,0.00037066961755981043,0.9998972950165903,0.9999999930573426,-3.196502528047471e-16,2615.9861161342837,2.9780293897760993e-05,0.7426030981810842
base,332.40000000000003,0.0005122751603359287,0.000512334411538397,0.00035444129488701876,0.9999061057805464,0.9999999930547813,-4.794753792071207e-16,2615.986110804235,2.978722294501108e-05,0.7426047062874436
base,332.6,0.0005813382331711858,0.0005814008023020956,0.00033579898886803807,0.9999153238641328,0.999999993052229,-3.196502528047471e-16,2615.986101461063,2.9794562699889643e-05,0.7426071006446288
base,332.8,0.0006464430792348154,0.0006465075948530295,0.0003148695845000328,0.9999244441299063,0.9999999930496859,-3.196502528047471e-16,2615.986089326606,2.980237072276269e-05,0.7426099642764364
base,333.0,0.0007071461783635886,0.0007072113443978008,0.0002917955537408601,0.9999330519067371,0.9999999930471523,-3.196502528047471e-16,2615.986075989101,2.9810634163120875e-05,0.7426129147011223
base,333.2,0.0007630338846458289,0.0007630985818852227,0.0002667340007196712,0.9999408793163116,0.999999993044628,-1.5982512640237355e-16,2615.986063195958,2.9819277712711114e-05,0.742615563443823
base,333.40000000000003,0.0008137252576180006,0.0008137886364108955,0.0002398556031242181,0.9999478218756446,0.9999999930421124,-1.5982512640237355e-16,2615.9860526253783,2.9828176586876977e-05,0.7426175741105188
base,333.6,0.0008588746886041105,0.0008589362358915613,0.00021134345452872695,0.9999539124000244,0.9999999930396051,0.0,2615.9860456665356,2.9837172175405795e-05,0.7426187099298188
base,333.8,0.0008981743009348244,0.0008982338668271378,0.00018139181433182169,0.9999592607771665,0.9999999930371049,-4.794753792071207e-16,2615.986043237009,2.9846088888703623e-05,0.742618864578333
base,334.0,0.0009313561008196207,0.000931413875512968,0.0001502047740938191,0.999963977368872,0.9999999930346123,-6.393005056094942e-16,2615.9860456614474,2.98547536222322e-05,0.7426180734684055
base,334.2,0.0009581938550115925,0.0009582502950304311,0.00011799485109698952,0.9999681021289176,0.9999999930321273,-1.5982512640237355e-16,2615.986052627537,2.986301690806749e-05,0.742616505542614
base,334.40000000000003,0.000978504672721444,0.0009785603846832365,8.498152160376344e-05,0.9999715598224422,0.9999999930296489,-1.5982512640237355e-16,2615.9860632253667,2.9870774961405923e-05,0.7426144376129877
base,334.6,0.000992150272735561,0.0009922058711575223,5.138970731805911e-05,0.999974154445169,0.9999999930271778,-1.5982512640237355e-16,2615.9860760653514,2.9877989719788277e-05,0.7426122146550199
base,334.8,0.0009990379221212911,0.0009990938834265437,1.7448228830754265e-05,0.9999756050428303,0.999999993024714,-4.794753792071207e-16,2615.9860894595827,2.988470226798235e-05,0.7426102006978226
base,335.0,0.0009991210396061742,0.000999177576141762,-1.661176064992933e-05,0.9999756135864291,0.9999999930222587,0.0,2615.986101643065,2.9891035436423224e-05,0.742608726312694
base,335.2,0.0009923994637498288,0.0009924564388111546,-5.0558349087617665e-05,0.9999739465224636,0.9999999930198109,-3.196502528047471e-16,2615.986111005925,2.9897181624062922e-05,0.7426080399593308
base,335.40000000000003,0.0009789193923627128,0.0009789762903599439,-8.416043622163854e-05,0.9999705075760391,0.9999999930173717,0.0,2615.986116306067,2.9903375427062388e-05,0.7426082709149131
base,335.6,0.0009587730043795869,0.0009588289606512378,-0.00011718929185373457,0.9999653814749797,0.9999999930149404,-1.5982512640237355e-16,2615.986116834157,2.990985440396109e-05,0.7426094104639257
base,335.8,0.0009320977779670207,0.000932151662229059,-0.00014942009403355366,0.9999588359501389,0.9999999930125171,0.0,2615.98611250896,2.9916814295223464e-05,0.7426113151721702
base,336.0,0.0008990755189107747,0.0008991260570057884,-0.0001806334402278289,0.999951280579485,0.9999999930101017,0.0,2615.986103890077,2.9924368168863343e-05,0.7426137318693433
base,336.2,0.0008599311115923123,0.0008599770239630499,-0.00021061682479930332,0.9999431927279551,0.9999999930076938,0.0,2615.986092106008,2.9932519040936933e-05,0.7426163395256936
base,336.40000000000003,0.0008149310019078737,0.0008149711352991296,-0.00023916607571974828,0.9999350297857449,0.9999999930052933,-3.196502528047471e-16,2615.986078706655,2.994115338508448e-05,0.7426187998965724
base,336.6,0.0007643814183203002,0.0007644148499557581,-0.0002660867425200178,0.9999271506461666,0.9999999930029008,0.0,2615.9860654594254,2.99500584451092e-05,0.7426208076183123
base,336.8,0.0007086263349679858,0.0007086524351743649,-0.0002911954262771875,0.9999197668286324,0.9999999930005147,-1.5982512640237355e-16,2615.986054115747,2.9958961261262477e-05,0.7426221316005085
base,337.0,0.0006480451802820607,0.0006480636286929917,-0.0003143210412616089,0.9999129355038603,0.9999999929981357,-3.196502528047471e-16,2615.9860461788494,2.9967581100585517e-05,0.742622642430592
base,337.2,0.0005830502963605974,0.000583061056362862,-0.0003353059970307,0.9999065951351394,0.9999999929957636,-1.5982512640237355e-16,2615.98604270373,2.9975685101732435e-05,0.7426223239180486
base,337.40000000000003,0.000514084158370008,0.0005140874222422723,-0.0003540072895223693,0.9999006326863151,0.999999992993398,-1.5982512640237355e-16,2615.986044156033,2.9983134052567275e-05,0.7426212696799526
base,337.6,0.000441616368876771,0.00044161249047696224,-0.00037029749022215596,0.9998949626226424,0.9999999929910385,-3.196502528047471e-16,2615.9860503488726,2.998990923374667e-05,0.7426196671854203
base,337.8,0.0003661404482721163,0.0003661298803454692,-0.0003840656237675825,0.999889594681104,0.9999999929886856,-1.5982512640237355e-16,2615.9860604662886,2.9996114075742832e-05,0.7426177720057724
base,338.0,0.00028817044818042455,0.00028815369759216023,-0.0003952179262796915,0.9998846705400978,0.9999999929863387,-1.5982512640237355e-16,2615.9860731704416,3.0001951423987042e-05,0.7426158748460241
base,338.2,0.00020823741891116087,0.00020821502648554508,-0.00040367847902474086,0.999880458224013,0.9999999929839982,-1.5982512640237355e-16,2615.9860867784923,3.0007681427182895e-05,0.742614264032878
base,338.40000000000003,0.00012688576396876222,0.0001268583078791376,-0.00040938971438791413,0.9998773049329677,0.9999999929816643,-1.5982512640237355e-16,2615.9860994857013,3.0013570445732885e-05,0.7426131869034696
base,338.6,4.466951420373547e-05,4.4637628936582454e-05,-0.0004123127932587752,0.9998755606991611,0.9999999929793371,-1.5982512640237355e-16,2615.986109605107,3.0019841374865167e-05,0.7426128147683031
base,338.8,-3.7851448259766566e-05,-3.788704980745857e-05,-0.0004124278545173682,0.9998754935733195,0.9999999929770166,-3.196502528047471e-16,2615.986115791857,3.0026635300196758e-05,0.7426132170144056
base,339.0,-0.00012011518989212859,-0.00012015370462039813,-0.00040973413821538914,0.9998772196128571,0.9999999929747034,-1.5982512640237355e-16,2615.986117222256,3.003399185025414e-05,0.7426143496147373
base,339.2,-0.00020156152696871238,-0.0002016020709002064,-0.00040424998425711545,0.9998806670467955,0.9999999929723972,-1.5982512640237355e-16,2615.9861137036073,3.0041848961174383e-05,0.7426160613079056
base,339.40000000000003,-0.00028163580893106766,-0.000281677452914639,-0.0003960127080329919,0.9998855847033588,0.9999999929700975,-1.5982512640237355e-16,2615.9861057001654,3.005006186860585e-05,0.7426181172794811
base,339.6,-0.00035979266649020683,-0.000359834496433629,-0.00038507835379462463,0.9998915926827566,0.999999992967804,-1.5982512640237355e-16,2615.9860942716355,3.005843376191582e-05,0.7426202362754653
base,339.8,-0.00043549970698597475,-0.0004355408998258231,-0.00037152132589767634,0.9998982617063842,0.9999999929655163,0.0,2615.9860809323836,3.0066752378598378e-05,0.7426221340233787
base,340.0,-0.0005082411376435788,-0.0005082810391726138,-0.00035543389769212837,0.9999051997881895,0.999999992963234,1.5982512640237355e-16,2615.986067450094,3.007482459274418e-05,0.7426235647086502
base,340.2,-0.0005775212942322875,-0.0005775594829187262,-0.000336925598054777,0.9999121230170434,0.9999999929609563,-3.196502528047471e-16,2615.9860556107265,3.0082504340609932e-05,0.7426243533915813
base,340.40000000000003,-0.0006428680490656988,-0.0006429043716552821,-0.00031612247646575813,0.9999188918176642,0.9999999929586842,0.0,2615.986046981139,3.0089709713313518e-05,0.7426244151532727
base,340.6,-0.0007038360692984607,-0.0007038706389586476,-0.0002931662491124602,0.9999255037826843,0.9999999929564171,0.0,2615.9860427010626,3.0096429324873142e-05,0.7426237602357076
base,340.8,-0.0007600098949580778,-0.0007600430499074968,-0.0002682133305995126,0.9999320463173431,0.9999999929541552,-1.5982512640237355e-16,2615.986043332157,3.010271893247406e-05,0.7426224872382867
base,341.0,-0.0008110068067101557,-0.0008110390350483996,-0.00024143375817923905,0.9999386235199766,0.9999999929518992,0.0,2615.986048784214,3.010868985263172e-05,0.7426207677021986
base,341.2,-0.0008564794561209817,-0.0008565112991922878,-0.0002130100176618679,0.9999452788273174,0.9999999929496493,0.0,2615.9860583281907,3.0114492433588528e-05,0.7426188251264164
base,341.40000000000003,-0.0008961182358151574,-0.0008961501864491903,-0.00018313578199638075,0.9999519360253569,0.9999999929474053,-1.5982512640237355e-16,2615.9860706941517,3.01202958339508e-05,0.7426169102986796
base,341.6,-0.0009296533726694634,-0.0009296857852372485,-0.00015201457468211967,0.9999583759983222,0.9999999929451678,0.0,2615.9860842408184,3.012626647140342e-05,0.7426152738255609
base,341.8,-0.0009568567330882843,-0.000956889759486623,-0.00011985837055211142,0.999964256550315,0.9999999929429367,0.0,2615.9860971739467,3.0132546346093734e-05,0.7426141367252793
base,342.0,-0.0009775433345342562,-0.0009775768947412387,-8.688614608279053e-05,0.9999691706043936,0.9999999929407112,-1.5982512640237355e-16,2615.9861077843357,3.013923326763928e-05,0.742613661076105
base,342.2,-0.000991572561154036,-0.0009916063502019158,-5.332239039428911e-05,0.9999727274119616,0.9999999929384912,-3.196502528047471e-16,2615.9861146738026,3.0146365099675047e-05,0.742613924438132
base,342.40000000000003,-0.0009988490832495251,-0.0009988826098579974,-1.9395586781038892e-05,0.9999746350362799,0.9999999929362772,-1.5982512640237355e-16,2615.9861169392266,3.0153911266617874e-05,0.7426149030598468
base,342.6,-0.0009993234806173245,-0.0009993561276862165,1.4663326723581068e-05,0.9999747620343546,0.9999999929340684,1.5982512640237355e-16,2615.9861142904756,3.016177267692873e-05,0.7426164687837159
base,342.8,-0.0009929925689107007,-0.0009930236634846403,4.862251028308621e-05,0.9999731619942687,0.9999999929318647,0.0,2615.9861070869188,3.016979300303841e-05,0.7426184026257352
base,343.0,-0.0009798994268559492,-0.0009799283073410093,8.225078173443473e-05,0.9999700547565545,0.9999999929296665,-1.5982512640237355e-16,2615.9860962880653,3.017777996231597e-05,0.7426204245632534
base,343.2,-0.0009601331211280756,-0.0009601591921290021,0.00011531917550392808,0.9999657699184672,0.999999992927474,-1.5982512640237355e-16,2615.986083325205,3.0185535118850683e-05,0.7426222351160154
base,343.40000000000003,-0.0009338281255678976,-0.000933850894912331,0.00014760249309895093,0.9999606683401423,0.9999999929252879,1.5982512640237355e-16,2615.986069911318,3.019288732931586e-05,0.7426235611526908
base,343.6,-0.0009011634325855347,-0.0009011825298252784,0.00017888083609016506,0.9999550630824259,0.9999999929231074,0.0,2615.986057814531,3.0199724267624123e-05,0.7426241971190912
base,343.8,-0.0008623613571289761,-0.0008623765369565348,0.00020894111107878588,0.9999491609906532,0.999999992920933,-1.5982512640237355e-16,2615.9860486250946,3.0206015197099765e-05,0.7426240340498813
base,344.0,-0.0008176860372876734,-0.0008176971739999278,0.00023757849483501322,0.9999430401223887,0.9999999929187647,-1.5982512640237355e-16,2615.9860435465603,3.021182052755741e-05,0.7426230719322774
base,344.2,-0.0007674416400265952,-0.0007674487198982147,0.000264597846892678,0.9999366681136247,0.9999999929166021,-3.196502528047471e-16,2615.9860432385167,3.0217285066600813e-05,0.742621415083401
base,344.40000000000003,-0.0007119702851061285,-0.0007119734022887472,0.0002898150566165897,0.999929955198192,0.9999999929144459,-3.196502528047471e-16,2615.9860477313855,3.0222614479925872e-05,0.7426192537338865
base,344.6,-0.0006516497043544354,-0.0006516490631226789,0.0003130583122337375,0.9999228260651971,0.9999999929122952,-3.196502528047471e-16,2615.986056424192,3.0228040093718868e-05,0.7426168368360361
base,344.8,-0.0005868906565940634,-0.0005868865792236644,0.0003341692805142452,0.9999152896413094,0.9999999929101508,0.0,2615.986068165309,3.0233777133802693e-05,0.7426144409968107
base,345.0,-0.0005181341204056725,-0.0005181270566466692,0.0003530041875523453,0.9999074865605686,0.9999999929080122,-1.5982512640237355e-16,2615.98608140527,3.0239985061167662e-05,0.7426123390524461
base,345.2,-0.0004458482875040562,-0.00044583881940193454,0.0003694347931850842,0.9998997002873903,0.9999999929058803,-1.5982512640237355e-16,2615.986094401312,3.0246737473660672e-05,0.7426107703224359
base,345.40000000000003,-0.00037052537907461265,-0.00037051421438775853,0.00038334925370358695,0.999892327843497,0.9999999929037551,-3.196502528047471e-16,2615.9861054466523,3.025400766091321e-05,0.7426099138958209
base,345.6,-0.0002926783064294051,-0.00029266625525160145,0.00039465286937524606,0.9998858171077201,0.9999999929016371,-1.5982512640237355e-16,2615.9861130943195,3.0261672890063012e-05,0.7426098665712412
base,345.8,-0.00021283719633022937,-0.00021282512844635103,0.0004032687146857595,0.9998805867153608,0.9999999928995265,0.0,2615.9861163462774,3.026953684748555e-05,0.7426106277920042
base,346.0,-0.00013154580076907383,-0.00013153458507567025,0.00040913815001183967,0.9998769492535554,0.9999999928974224,-3.196502528047471e-16,2615.986114783187,3.0277364977068853e-05,0.7426120943503834
base,346.2,-4.935781118595414e-05,-4.93482423484484e-05,0.00041222121365575395,0.9998750575154548,0.9999999928953255,-1.5982512640237355e-16,2615.9861086180586,3.0284927522238532e-05,0.7426140673246986
base,346.40000000000003,3.316690187930652e-05,3.3174181306732544e-05,0.0004124968929364395,0.999874887344959,0.9999999928932353,0.0,2615.9860986670246,3.0292040359612015e-05,0.7426162724937557
base,346.6,0.000115466101024655,0.00011547067310941616,0.00040996327255396893,0.999876260800206,0.9999999928911509,0.0,2615.9860862413198,3.0298597534091414e-05,0.7426183934925448
base,346.8,0.0001969790213809298,0.0001969807500144733,0.00040463755798628387,0.999878902652698,0.9999999928890729,-1.5982512640237355e-16,2615.9860729747684,3.0304588265216195e-05,0.7426201144175273
base,347.0,0.00027715021039797686,0.0002771492747823759,0.0003965559714955337,0.9998825145007684,0.9999999928870011,0.0,2615.9860606094726,3.031009693530904e-05,0.7426211659489163
base,347.2,0.00035543333958025215,0.00035543023833133996,0.000385773518616822,0.9998868463371653,0.9999999928849357,0.0,2615.986050767707,3.0315285675395622e-05,0.7426213670507522
base,347.40000000000003,0.0004312949586830025,0.00043129048232178264,0.0003723636238811972,0.9998917464264679,0.9999999928828771,0.0,2615.986044739826,3.0320363883192398e-05,0.7426206539092453
base,347.6,0.0005042181625966344,0.0005042133358097326,0.0003564176359791556,0.9998971765061692,0.9999999928808259,0.0,2615.9860433157587,3.0325550598832564e-05,0.7426190896384205
base,347.8,0.0005737061416328533,0.0005737021400314154,0.00033804420447919173,0.9999031889385981,0.9999999928787822,1.5982512640237355e-16,2615.986046682041,3.033103669699955e-05,0.7426168523459165
base,348.0,0.0006392855871376775,0.0006392836360170703,0.000317368532366017,0.9999098729080242,0.9999999928767462,0.0,2615.98605439771,3.033695310645679e-05,0.742614204320351
base,348.2,0.0007005099261793736,0.0007005111908007285,0.0002945315107921813,0.9999172852609828,0.9999999928747185,-1.5982512640237355e-16,2615.986065452154,3.0343351099321312e-05,0.7426114496194816
base,348.40000000000003,0.0007569623614026499,0.0007569678394631382,0.0002696887442807776,0.9999253858484151,0.9999999928726994,0.0,2615.986078397362,3.0350197083638708e-05,0.7426088895193187
base,348.6,0.0008082586948874949,0.0008082691220373216,0.00024300947595946005,0.9999339961096256,0.9999999928706877,-1.5982512640237355e-16,2615.9860915373033,3.035738122257737e-05,0.7426067843962422
base,348.8,0.0008540499178735219,0.000854065696305482,0.0002146754231190782,0.9999427934473702,0.9999999928686839,0.0,2615.986103149775,3.0364738879853036e-05,0.7426053272097961
base,349.0,0.0008940245513334411,0.0008940457095924537,0.00018487953345747824,0.9999513443453087,0.9999999928666874,0.0,2615.9861117118007,3.0372079395751346e-05,0.742604629516989
base,349.2,0.0009279107254069549,0.0009279369146933164,0.0001538246718883178,0.99995916874956,0.9999999928646975,-1.5982512640237355e-16,2615.9861160991927,3.0379217779747725e-05,0.742604717706238
base,349.40000000000003,0.0009554779884114199,0.0009555085169694633,0.00012172224695922137,0.9999658197743213,0.9999999928627149,-1.5982512640237355e-16,2615.9861157341957,3.0386003754624602e-05,0.7426055360733916
base,349.6,0.0009765388383535661,0.0009765727413618389,8.879078498488013e-05,0.9999709585729403,0.9999999928607389,-1.5982512640237355e-16,2615.9861106618628,3.039234370510068e-05,0.7426069543834951
base,349.8,0.0009909499714455196,0.0009909861096081558,5.525445922107454e-05,0.9999744053842238,0.9999999928587701,-1.5982512640237355e-16,2615.9861015450356,3.03982129023031e-05,0.7426087795550294
base,350.0,0.0009986132430451268,0.000998650419367857,2.1341581008067966e-05,0.9999761540225254,0.9999999928568083,-1.5982512640237355e-16,2615.9860895783872,3.0403656527820952e-05,0.7426107725939011
base,350.2,0.0009994763367705487,0.000999513418346756,-1.271694006276912e-05,0.9999763467662159,0.9999999928548539,-1.5982512640237355e-16,2615.9860763325746,3.0408780583781244e-05,0.7426126718775441
base,350.40000000000003,0.0009935331374483843,0.0009935691679823994,-4.66891592260088e-05,0.9999752171208812,0.9999999928529069,-1.5982512640237355e-16,2615.98606354869,3.041373401812895e-05,0.7426142222667308
base,350.6,0.000980823803324059,0.0009808580929054954,-8.034367398315355e-05,0.9999730164601454,0.9999999928509681,1.5982512640237355e-16,2615.9860529098464,3.041868576978873e-05,0.7426152071258088
base,350.8,0.0009614345329298066,0.0009614667143083256,-0.00011345120560280293,0.9999699447667884,0.9999999928490363,-3.196502528047471e-16,2615.986045819796,3.0423799324070393e-05,0.7426154783235612
base,351.0,0.0009354970225441455,0.0009355270675588052,-0.00014578617292897297,0.9999661044447907,0.9999999928471129,-1.5982512640237355e-16,2615.9860432177356,3.042920904271793e-05,0.7426149786054627
base,351.2,0.0009031876115900373,0.0009032158068750513,-0.00017712824555628207,0.9999614897552624,0.9999999928451972,-1.5982512640237355e-16,2615.9860454537584,3.0435000617525165e-05,0.7426137516608572
base,351.40000000000003,0.0008647261158015305,0.0008647530025433999,-0.00020726386274105062,0.9999560145558398,0.9999999928432893,-1.5982512640237355e-16,2615.9860522415743,3.044119881356058e-05,0.7426119373957359
base,351.6,0.000820374351509523,0.0008204006389042674,-0.00023598770439280694,0.9999495703576263,0.9999999928413889,-3.196502528047471e-16,2615.986062694943,3.0447763254694573e-05,0.7426097526740658
base,351.8,0.0007704343587233152,0.000770460824004817,-0.00026310410118285653,0.9999420981605104,0.999999992839496,-1.5982512640237355e-16,2615.9860754432643,3.045459370735758e-05,0.7426074604048472
base,352.0,0.0007152463353776058,0.0007152737242866793,-0.00028842837214263,0.9999336534424847,0.9999999928376103,0.0,2615.9860888112703,3.0461543880452596e-05,0.7426053318719092
base,352.2,0.0006551862996300032,0.0006552152398290224,-0.00031178807991966677,0.999924445220876,0.9999999928357313,-1.5982512640237355e-16,2615.9861010393015,3.0468442728813144e-05,0.7426036083612718
base,352.40000000000003,0.0005906635008969958,0.0005906944374354313,-0.0003330241958507988,0.9999148369055656,0.9999999928338591,-3.196502528047471e-16,2615.9861105151817,3.0475119917171108e-05,0.7426024683252035
base,352.6,0.0005221176029769792,0.0005221507602271307,-0.00035199216891009964,0.9999053069165711,0.9999999928319938,-1.5982512640237355e-16,2615.9861159871166,3.0481432840004132e-05,0.7426020053916733
base,352.8,0.0004500156639231266,0.0004500510334309659,-0.0003685628941311711,0.9998963779679544,0.9999999928301351,-1.5982512640237355e-16,2615.9861167294894,3.048729056399392e-05,0.7426022205234653
base,353.0,0.00037484893733454077,0.00037488628681966015,-0.0003826235771058736,0.9998885325407,0.999999992828283,-1.5982512640237355e-16,2615.986112639548,3.0492670857514145e-05,0.7426030287693401
base,353.2,0.00029712951874348776,0.00029716841489116173,-0.00039407849155594907,0.9998821359958772,0.9999999928264376,-1.5982512640237355e-16,2615.986104252061,3.0497626969617563e-05,0.742604277992017
base,353.40000000000003,0.00021738685928313593,0.0002174266964814284,-0.0004028496268195946,0.9998773868961333,0.9999999928245993,-1.5982512640237355e-16,2615.986092669812,3.05022821593036e-05,0.7426057745746477
base,353.6,0.00013616416744059414,0.0001362041961846899,-0.0004088772215681384,0.9998743068733834,0.9999999928227682,0.0,2615.9860794189426,3.0506811532521087e-05,0.7426073102429449
base,353.8,5.401471898344997e-05,5.405407075687369e-05,-0.0004121201794265426,0.9998727717426917,0.9999999928209443,-1.5982512640237355e-16,2615.986066248051,3.0511414049997193e-05,0.7426086851785872
base,354.0,-2.8501904506014664e-05,-2.8464195404444016e-05,-0.0004125563617038268,0.9998725744126147,0.9999999928191277,-1.5982512640237355e-16,2615.9860548975244,3.0516278326657512e-05,0.7426097251260572
base,354.2,-0.0001108236265621075,-0.00011078860063829738,-0.0004101827524059335,0.9998735015452572,0.9999999928173183,0.0,2615.9860468695183,3.052154889191197e-05,0.7426102931713933
base,354.40000000000003,-0.00019238971190922057,-0.0001923584562719634,-0.0004050154912827629,0.9998754022636777,0.9999999928155155,-1.5982512640237355e-16,2615.9860432290284,3.052729879518654e-05,0.7426102988838073
base,354.6,-0.0002726446005782908,-0.00027261821002472664,-0.00039708977191219036,0.9998782295347316,0.9999999928137192,-1.5982512640237355e-16,2615.986044462446,3.053351406908895e-05,0.7426097075851426
base,354.8,-0.000351041710522885,-0.0003510212354185754,-0.00038645960367192204,0.9998820425690944,0.9999999928119292,1.5982512640237355e-16,2615.98605041241,3.0540094298062586e-05,0.7426085504827563
base,355.0,-0.00042704717773317714,-0.0004270335600407568,-0.00037319743869835626,0.9998869695767147,0.9999999928101446,0.0,2615.9860602977187,3.054686917054991e-05,0.7426069332011842
base,355.2,-0.000500143502867449,-0.0005001375059603547,-0.00035739366729904134,0.9998931414668368,0.9999999928083657,0.0,2615.9860728158133,3.055362902083073e-05,0.7426050375018364
base,355.40000000000003,-0.000569833075046359,-0.0005698352165181037,-0.00033915598746098836,0.9999006154633076,0.9999999928065928,1.5982512640237355e-16,2615.9860863143886,3.0560163109258046e-05,0.7426031103162252
base,355.6,-0.0006356415464876453,-0.0006356520450181628,-0.0003186086558020964,0.999909310767829,0.9999999928048257,1.5982512640237355e-16,2615.986099009538,3.0566298821118666e-05,0.7426014364887713
base,355.8,-0.000697121035567322,-0.0006971397824372944,-0.00029589162835607746,0.999918975428705,0.9999999928030643,-1.5982512640237355e-16,2615.9861092216297,3.057193390305254e-05,0.7426002964059216
base,356.0,-0.0007538531400114376,-0.0007538797029894644,-0.0002711595998976977,0.9999291952415418,0.9999999928013099,0.0,2615.9861155977032,3.05770550065181e-05,0.7425999153615255
base,356.2,-0.0008054517455516543,-0.0008054854081020187,-0.0002445809501798229,0.9999394440946603,0.9999999927995624,1.5982512640237355e-16,2615.9861172909227,3.058173908780424e-05,0.7426004158585702
base,356.40000000000003,-0.0008515656179939871,-0.0008516054509609162,-0.00021633660466668337,0.9999491638180329,0.9999999927978211,0.0,2615.986114073221,3.058613770236452e-05,0.7426017851884414
base,356.6,-0.0008918807679434582,-0.0008919257252042082,-0.00018661881639402944,0.9999578534436846,0.9999999927960865,1.5982512640237355e-16,2615.986106366082,3.059044700933851e-05,0.7426038678028285
base,356.8,-0.0009261225774181238,-0.0009261716025829547,-0.00015562987477925374,0.9999651451088704,0.9999999927943578,1.5982512640237355e-16,2615.986095185268,3.059487056380942e-05,0.7426063859411485
base,357.0,-0.0009540576765411212,-0.0009541098055253187,-0.00012358074682029924,0.9999708473956486,0.9999999927926346,-1.5982512640237355e-16,2615.9860820066647,3.0599581926303046e-05,0.742608984666291
base,357.2,-0.0009754955569438016,-0.0009755500016378211,-9.068965634630974e-05,0.9999749457406271,0.999999992790917,0.0,2615.9860685709937,3.060469448571744e-05,0.7426112913130648
base,357.40000000000003,-0.0009902899070809643,-0.0009903461083874475,-5.718060786983903e-05,0.9999775612392512,0.9999999927892039,-1.5982512640237355e-16,2615.986056653283,3.0610244818339294e-05,0.7426129763239627
base,357.6,-0.0009983396540080493,-0.0009983972976555645,-2.328186305106999e-05,0.999978880483715,0.9999999927874963,-1.5982512640237355e-16,2615.986047827728,3.061619049785816e-05,0.7426138032537924
